quarter,quarter,change_perc_mean,change_perc_stdv
2008Q2,2008Q2,4.984999999999999,2.9476940139709207
2008Q3,2008Q3,0.18500000000000003,4.860284791446717
2008Q4,2008Q4,-0.4401515151515151,4.717282298567924
2009Q1,2009Q1,-0.30551724137931024,3.8077737532366425
2009Q2,2009Q2,1.368709677419355,4.884844573217758
2009Q3,2009Q3,1.1153846153846154,3.9176882839736775
2009Q4,2009Q4,0.23272727272727262,5.641376412912706
2010Q1,2010Q1,-0.26499999999999985,3.9482651086801472
2010Q2,2010Q2,0.22903225806451613,3.373048292839521
2010Q3,2010Q3,-0.4084375000000001,3.8673883639914557
2010Q4,2010Q4,-0.21242424242424227,4.430150218187975
2011Q1,2011Q1,-0.7014035087719295,3.641887971229685
2011Q2,2011Q2,-0.594918032786885,3.699870999080382
2011Q3,2011Q3,-0.1769230769230769,3.631881366401632
2011Q4,2011Q4,-0.0856923076923077,3.595797881395192
2012Q1,2012Q1,0.6757627118644071,4.065862593888131
2012Q2,2012Q2,0.17306451612903231,3.5451655323139897
2012Q3,2012Q3,0.03390624999999999,3.512477810894157
2012Q4,2012Q4,0.061846153846153884,3.3062516031695983
2013Q1,2013Q1,-0.2539655172413792,3.324303878933428
2013Q2,2013Q2,0.38633333333333325,4.250977142571655
2013Q3,2013Q3,-0.05724137931034477,4.844936873596488
2013Q4,2013Q4,0.796153846153846,3.7371532833778094
2014Q1,2014Q1,0.9060714285714287,3.352583632511949
2014Q2,2014Q2,0.2463934426229509,3.4289707069745603
2014Q3,2014Q3,0.09843749999999994,1.9151212972898959
2014Q4,2014Q4,0.21772727272727266,2.267219100032559
2015Q1,2015Q1,0.22607142857142867,1.6447543929070425
2015Q2,2015Q2,0.024262295081967214,1.4207339171667501
2015Q3,2015Q3,-0.011692307692307675,2.4235785584226797
2015Q4,2015Q4,0.14075757575757578,2.2493002745168833
2016Q1,2016Q1,-0.01796610169491523,3.5253969107238743
2016Q2,2016Q2,0.006129032258064503,2.0705589289270914
2016Q3,2016Q3,0.005692307692307692,1.074376227792738
2016Q4,2016Q4,0.10907692307692309,3.1022102619931147
2017Q1,2017Q1,0.25881355932203404,2.561868986896066
2017Q2,2017Q2,0.008870967741935513,1.3392854772732785
2017Q3,2017Q3,0.12781250000000005,2.014612073217957
2017Q4,2017Q4,-0.04384615384615385,1.3105946793198644
2018Q1,2018Q1,-0.05305084745762715,3.5321207140681463
2018Q2,2018Q2,-0.1654838709677419,1.5417317040511855
2018Q3,2018Q3,-0.24187500000000003,2.6585506703214565
2018Q4,2018Q4,-0.17107692307692307,2.63494373936435
2019Q1,2019Q1,0.07068965517241385,3.7886051972451367
2019Q2,2019Q2,-0.12475409836065576,2.8289141653983165
2019Q3,2019Q3,0.2763076923076923,3.203744181242653
2019Q4,2019Q4,-0.8236363636363636,3.123649559958123
2020Q1,2020Q1,0.22711864406779658,4.388920239078313
2020Q2,2020Q2,-0.09161290322580647,5.007520964345069
2020Q3,2020Q3,0.5093846153846155,4.246716333284414
2020Q4,2020Q4,-0.25878787878787873,3.775381596668898
2021Q1,2021Q1,0.84,4.365872031621086
2021Q2,2021Q2,-0.11629032258064498,4.408809450043181
2021Q3,2021Q3,0.009180327868852508,4.151890049556535
2021Q4,2021Q4,0.8176923076923078,4.696018183402419
2022Q1,2022Q1,0.24258620689655175,3.822385385632594
2022Q2,2022Q2,-1.182333333333333,4.331760266410148
2022Q3,2022Q3,0.14296875000000003,2.77382932817884
