,timestamp,delta_volume,date,note
0,1187197200,2000000,2007-08-16,"Niêm yết cổ phiếu bổ sung - 2,000,000 CP"
1,1187802000,2000000,2007-08-23,"Giao dịch bổ sung - 2,000,000 CP"
2,1196960400,10000000,2007-12-07,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
3,1197824400,10000000,2007-12-17,"Giao dịch bổ sung - 10,000,000 CP"
4,1260291600,6662962,2009-12-09,"Niêm yết cổ phiếu bổ sung - 6,662,962 CP"
5,1261674000,6662962,2009-12-25,"Giao dịch bổ sung - 6,662,962 CP"
6,1284570000,250000,2010-09-16,"Giao dịch bổ sung - 250,000 CP"
7,1284570000,250000,2010-09-16,"Niêm yết cổ phiếu bổ sung - 250,000 CP"
8,1307984400,250000,2011-06-14,"Niêm yết cổ phiếu bổ sung - 250,000 CP"
9,1312736400,38013467,2011-08-08,"Niêm yết cổ phiếu bổ sung - 38,013,467 CP"
10,1312995600,38013467,2011-08-11,"Giao dịch bổ sung - 38,013,467 CP"
11,1340816400,200000,2012-06-28,"Giao dịch bổ sung - 200,000 CP"
12,1402851600,250000,2014-06-16,"Giao dịch bổ sung - 250,000 CP"
13,1404234000,21787901,2014-07-02,"Niêm yết cổ phiếu bổ sung - 21,787,901 CP"
14,1404838800,21787901,2014-07-09,"Giao dịch bổ sung - 21,787,901 CP"
15,1435424400,200000,2015-06-28,"Giao dịch bổ sung - 200,000 CP"
16,1498496400,43581741,2017-06-27,"Niêm yết cổ phiếu bổ sung - 43,581,741 CP"
17,1499014800,43581741,2017-07-03,"Giao dịch bổ sung - 43,581,741 CP"
