,timestamp,delta_volume,date,note
0,1440954000,568000,2015-08-31,"Niêm yết cổ phiếu bổ sung - 568,000 CP"
1,1442509200,568000,2015-09-18,"Giao dịch bổ sung - 568,000 CP"
2,1473094800,1552000,2016-09-06,"Niêm yết cổ phiếu bổ sung - 1,552,000 CP"
3,1474218000,1552000,2016-09-19,"Giao dịch bổ sung - 1,552,000 CP"
4,1504630800,2499690,2017-09-06,"Niêm yết cổ phiếu bổ sung - 2,499,690 CP"
5,1505926800,2499690,2017-09-21,"Giao dịch bổ sung - 2,499,690 CP"
6,1527699600,7499490,2018-05-31,"Niêm yết cổ phiếu bổ sung - 7,499,490 CP"
7,1528822800,7499490,2018-06-13,"Giao dịch bổ sung - 7,499,490 CP"
8,1562778000,1802688,2019-07-11,"Niêm yết cổ phiếu bổ sung - 1,802,688 CP"
9,1564074000,1802688,2019-07-26,"Giao dịch bổ sung - 1,802,688 CP"
10,1570122000,1680082,2019-10-04,"Niêm yết cổ phiếu bổ sung - 1,680,082 CP"
11,1571331600,1680082,2019-10-18,"Giao dịch bổ sung - 1,680,082 CP"
12,1599757200,5913637,2020-09-11,"Niêm yết cổ phiếu bổ sung - 5,913,637 CP"
13,1600362000,5913637,2020-09-18,"Giao dịch bổ sung - 5,913,637 CP"
14,1628614800,2439274,2021-08-11,"Niêm yết cổ phiếu bổ sung - 2,439,274 CP"
15,1629738000,2439274,2021-08-24,"Giao dịch bổ sung - 2,439,274 CP"
16,1664384400,4024674,2022-09-29,"Niêm yết cổ phiếu bổ sung - 4,024,674 CP"
17,1665680400,4024674,2022-10-14,"Giao dịch bổ sung - 4,024,674 CP"
