,date,quarter,price,shares_est,market_cap
0,2005-03-31,2005Q1,34.0,2617891.6610474265,89008316476
1,2005-06-30,2005Q2,30.8,2617910.847351747,80631654098
2,2005-09-30,2005Q3,34.2,2617974.287127081,89534720620
3,2005-12-30,2005Q4,32.0,4550063.820734647,145602042264
4,2006-03-31,2006Q1,49.0,4550049.102132436,222952406004
5,2006-06-30,2006Q2,44.6,4549984.807049529,202929322394
6,2006-09-29,2006Q3,54.0,4550063.413657299,245703424337
7,2006-12-29,2006Q4,51.5,4549930.344478217,234321412741
8,2007-03-30,2007Q1,83.0,4549996.904216457,377649743050
9,2007-06-29,2007Q2,80.0,4549972.0333245015,363997762666
10,2007-09-28,2007Q3,54.5,10219777.456465706,556977871377
11,2007-12-28,2007Q4,48.6,10219768.049958471,496680727228
12,2008-03-31,2008Q1,26.5,10219678.38648133,270821477242
13,2008-06-30,2008Q2,19.8,10219949.012109624,202354990440
14,2008-09-30,2008Q3,18.5,10219777.727375822,189065887956
15,2008-12-31,2008Q4,14.3,10219856.068040565,146143941773
16,2009-03-31,2009Q1,14.4,10219666.401906274,147163196187
17,2009-06-30,2009Q2,20.3,10219968.34523079,207465357408
18,2009-09-30,2009Q3,34.0,10219746.614242028,347471384884
19,2009-12-31,2009Q4,35.2,10219722.398621066,359734228431
20,2010-03-31,2010Q1,40.0,10219782.713527927,408791308541
21,2010-06-30,2010Q2,26.3,12774689.281541022,335974328105
22,2010-09-30,2010Q3,23.9,12774640.107708773,305313898574
23,2010-12-31,2010Q4,23.9,12774617.616506072,305313361034
24,2011-03-31,2011Q1,22.4,12774735.071488649,286154065601
25,2011-06-30,2011Q2,24.5,12774790.155071843,312982358799
26,2011-09-30,2011Q3,27.3,12774660.04748543,348748219296
27,2011-12-30,2011Q4,31.0,12974894.059326775,402221715839
28,2012-03-30,2012Q1,33.7,13324797.59680551,449045679012
29,2012-06-29,2012Q2,42.5,13324487.632508837,566290724382
30,2012-09-28,2012Q3,42.5,13924599.906913465,591795496044
31,2012-12-28,2012Q4,32.0,13924816.513761468,445594128440
32,2013-03-29,2013Q1,32.0,13924776.618689204,445592851798
33,2013-06-28,2013Q2,29.0,13924845.86652266,403820530129
34,2013-09-30,2013Q3,23.0,13924808.664906235,320270599293
35,2013-12-31,2013Q4,27.8,13924875.415282393,387111536545
36,2014-03-31,2014Q1,28.0,13924555.735056544,389887560582
37,2014-06-30,2014Q2,24.0,13924816.126396077,334195587034
38,2014-09-30,2014Q3,25.1,13924781.296558049,349512010544
39,2014-12-31,2014Q4,36.0,13924700.184501844,501289206642
40,2015-03-31,2015Q1,27.2,13924688.608430255,378751530149
41,2015-06-30,2015Q2,25.7,13924500.692109946,357859667787
42,2015-09-30,2015Q3,30.1,13924451.005720614,419125975272
43,2015-12-31,2015Q4,35.0,13924789.812502198,487367643438
44,2016-03-31,2016Q1,36.3,13924535.666655824,505460644700
45,2016-06-30,2016Q2,52.0,13924747.656813266,724086878154
46,2016-09-30,2016Q3,67.0,13924686.3198928,932953983433
47,2016-12-30,2016Q4,45.0,13889892.087443184,625045143935
48,2017-03-31,2017Q1,51.3,13889743.88423108,712543861261
49,2017-06-30,2017Q2,44.0,13890103.963807411,611164574408
50,2017-09-29,2017Q3,33.9,13889730.17218698,470861852837
51,2017-12-29,2017Q4,35.0,13885817.457352756,486003611007
52,2018-03-30,2018Q1,46.6,13886013.114148503,647088211119
53,2018-06-29,2018Q2,41.8,13885770.175598215,580425193340
54,2018-09-28,2018Q3,38.65,19075948.985437334,737285428287
55,2018-12-28,2018Q4,33.0,19075937.441115502,629505935557
56,2019-03-29,2019Q1,37.6,19075602.347611204,717242648270
57,2019-06-28,2019Q2,26.4,19075815.31152571,503601524224
58,2019-09-30,2019Q3,20.5,23999937.431565776,491998717347
59,2019-12-31,2019Q4,16.8,24000343.259246547,403205766755
60,2020-03-31,2020Q1,14.75,23999917.99469699,353998790422
61,2020-06-30,2020Q2,17.2,23999744.284764487,412795601698
62,2020-09-30,2020Q3,25.55,35983803.92277612,919386190227
63,2020-12-31,2020Q4,42.0,35983638.14044395,1511312801899
64,2021-03-31,2021Q1,71.8,35983960.19163071,2583648341759
65,2021-06-30,2021Q2,59.6,36000325.13818373,2145619378236
66,2021-09-30,2021Q3,66.4,43200534.12462908,2868515465875
67,2021-12-31,2021Q4,64.0,43199441.74561851,2764764271720
68,2022-03-31,2022Q1,90.1,43200362.51038441,3892352662186
69,2022-06-30,2022Q2,56.0,60000147.289866455,3360008248233
