,quarter,roa
0,2002Q2,11.21
1,2002Q3,3.8
2,2003Q1,6.23
3,2003Q2,2.9
4,2004Q4,13.66
5,2005Q1,2.38
6,2005Q2,2.68
7,2005Q3,4.72
8,2005Q4,4.77
9,2006Q1,1.75
10,2006Q2,3.07
11,2006Q3,1.97
12,2006Q4,4.57
13,2007Q1,3.2
14,2007Q2,3.08
15,2007Q3,1.17
16,2007Q4,2.75
17,2008Q1,1.7
18,2008Q2,1.84
19,2008Q3,1.62
20,2008Q4,2.49
21,2009Q1,2.48
22,2009Q2,3.51
23,2009Q3,2.57
24,2009Q4,4.84
25,2010Q1,1.96
26,2010Q2,1.42
27,2010Q3,2.04
28,2010Q4,2.26
29,2011Q1,2.87
30,2011Q2,2.82
31,2011Q3,2.81
32,2011Q4,1.38
33,2012Q1,2.15
34,2012Q2,0.19
35,2012Q3,0.6
36,2012Q4,0.81
37,2013Q1,1.08
38,2013Q2,0.32
39,2013Q3,0.12
40,2013Q4,6.15
41,2014Q1,0.44
42,2014Q2,1.42
43,2014Q3,1.99
44,2014Q4,1.96
45,2015Q1,0.82
46,2015Q2,2.69
47,2015Q3,2.6
48,2015Q4,1.89
49,2016Q1,3.58
50,2016Q2,3.05
51,2016Q3,2.09
52,2016Q4,-0.62
53,2017Q1,3.01
54,2017Q2,1.37
55,2017Q3,0.79
56,2017Q4,5.98
57,2018Q1,2.67
58,2018Q2,1.35
59,2018Q3,1.46
60,2018Q4,4.22
61,2019Q1,1.81
62,2019Q2,1.81
63,2019Q3,1.74
64,2019Q4,4.14
65,2020Q1,2.27
66,2020Q2,2.91
67,2020Q3,3.28
68,2020Q4,4.14
69,2021Q1,2.6
70,2021Q2,3.91
71,2021Q3,0.59
72,2021Q4,3.66
73,2022Q1,2.75
74,2022Q2,2.5
