,timestamp,delta_volume,date,note
0,1542042000,12000000,2018-11-13,"Niêm yết cổ phiếu lần đầu - 12,000,000 CP"
1,1545066000,12000000,2018-12-18,"Giao dịch lần đầu - 12,000,000 CP"
2,1592154000,2519943,2020-06-15,"Niêm yết cổ phiếu bổ sung - 2,519,943 CP"
3,1593363600,2519943,2020-06-29,"Giao dịch bổ sung - 2,519,943 CP"
4,1597165200,14000000,2020-08-12,"Niêm yết cổ phiếu bổ sung - 14,000,000 CP"
5,1598202000,14000000,2020-08-24,"Giao dịch bổ sung - 14,000,000 CP"
6,1639933200,28519943,2021-12-20,"Niêm yết cổ phiếu bổ sung - 28,519,943 CP"
7,1640710800,27652904,2021-12-29,"Giao dịch bổ sung - 27,652,904 CP"
8,1669050000,867039,2022-11-22,"Giao dịch bổ sung - 867,039 CP"
