,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2006Q4,57231.0,19077.0,3000000.0,,
1,2007Q1,56207.0,18736.0,2999946.626814688,-53.373185311909765,-0.0017791378298146875
2,2007Q2,60219.0,20073.0,3000000.0,53.373185311909765,0.0017791061770636588
3,2007Q3,60941.0,20314.0,2999950.7728660037,-49.227133996319026,-0.0016409313926604827
4,2007Q4,63802.0,21267.0,3000047.0212065643,96.24834056058899,0.003208227733773308
5,2008Q1,109396.0,22100.0,4950045.248868778,1949998.227662214,39.393543485442734
6,2008Q2,114346.0,23100.0,4950043.29004329,-1.9588254885748029,-3.957188601794374e-05
7,2008Q3,126361.0,23863.0,5295268.826216318,345225.53617302794,6.519509160023239
8,2008Q4,122750.0,23181.0,5295284.931625037,16.105408719740808,0.00030414621550493826
9,2009Q1,117261.0,22144.0,5295384.75433526,99.82271022256464,0.001885088900118941
10,2009Q2,120140.0,22688.0,5295310.296191819,-74.45814344100654,-0.0014061148313547166
11,2009Q3,124005.0,15127.0,8197593.706617307,2902283.410425488,35.40408947180062
12,2009Q4,122256.0,14914.0,8197398.4175942065,-195.28902310039848,-0.0023823292848770966
13,2010Q1,117535.0,14338.0,8197447.342725624,48.92513141781092,0.0005968337382639834
14,2010Q2,122605.0,14956.0,8197713.292324151,265.9495985265821,0.0032441924844529685
15,2010Q3,124849.0,15230.0,8197570.584372948,-142.70795120298862,-0.0017408566322689944
16,2010Q4,134181.0,16368.0,8197763.929618768,193.34524582047015,0.002358511997666924
17,2011Q1,126199.0,15395.0,8197401.753816174,-362.17580259405077,-0.004418178021169274
18,2011Q2,149688.0,15197.0,9849838.78397052,1652437.0301543456,16.77628503771551
19,2011Q3,156334.0,15872.0,9849672.379032258,-166.40493826195598,-0.0016894464288598548
20,2011Q4,174411.0,16868.0,10339755.750533555,490083.37150129676,4.739796406467409
21,2012Q1,152583.0,14757.0,10339703.191705631,-52.55882792361081,-0.000508320470608603
22,2012Q2,158776.0,15356.0,10339671.789528523,-31.402177108451724,-0.00030370574373796085
23,2012Q3,161326.0,15603.0,10339421.90604371,-249.8834848124534,-0.0024168032515085665
24,2012Q4,159054.0,15383.0,10339595.657544043,173.75150033272803,0.001680447728204481
25,2013Q1,167769.0,16226.0,10339516.824849008,-78.8326950352639,-0.0007624408023187788
26,2013Q2,162965.0,15761.0,10339762.705412094,245.88056308589876,0.0023780097289582735
27,2013Q3,169617.0,16405.0,10339347.75982932,-414.94558277353644,-0.004013266527175852
28,2013Q4,163807.0,15843.0,10339392.791769236,45.031939916312695,0.00043553756804907116
29,2014Q1,167336.0,16184.0,10339594.66139397,201.86962473392487,0.001952393989753454
30,2014Q2,159734.0,15449.0,10339439.44591883,-155.21547514013946,-0.0015011981640978217
31,2014Q3,164161.0,15566.0,10546126.172427084,206686.72650825419,1.9598355180752338
32,2014Q4,157391.0,14924.0,10546167.24738676,41.074959674850106,0.00038947760557303974
33,2015Q1,159340.0,15109.0,10546032.166258521,-135.081128237769,-0.001280871574334412
34,2015Q2,163984.0,15549.0,10546273.072223295,240.9059647731483,0.002284275811211876
35,2015Q3,160268.0,15197.0,10546028.821477924,-244.25074537098408,-0.002316044735944072
36,2015Q4,203713.0,13517.0,15070873.714581639,4524844.893103715,30.023772866769875
37,2016Q1,209441.0,13897.0,15070950.564870115,76.85028847679496,0.0005099233000997988
38,2016Q2,208537.0,13837.0,15070969.14070969,18.575839575380087,0.00012325577341408683
39,2016Q3,193682.0,12851.0,15071356.314683681,387.1739739906043,0.0025689391578738634
40,2016Q4,208190.0,13831.0,15052418.48022558,-18937.83445810154,-0.12581256947499997
41,2017Q1,215597.0,14323.0,15052502.967255464,84.48702988401055,0.0005612822669279643
42,2017Q2,205128.0,13627.0,15053056.432083365,553.4648279007524,0.0036767604665396986
43,2017Q3,199820.0,13275.0,15052354.04896422,-702.3831191454083,-0.004666267594162394
44,2017Q4,207576.0,13790.0,15052646.845540246,292.7965760268271,0.0019451501057010183
45,2018Q1,210429.0,13980.0,15052145.922746781,-500.92279346473515,-0.0033279161392379365
46,2018Q2,202814.0,13474.0,15052248.775419326,102.85267254523933,0.0006833043625561129
47,2018Q3,197113.0,13095.0,15052539.13707522,290.36165589280427,0.0019289878820353157
48,2018Q4,208665.0,13862.0,15053022.65185399,483.5147787705064,0.003212077666746584
49,2019Q1,205325.0,13640.0,15053152.492668621,129.8408146314323,0.00086254898895543
50,2019Q2,192884.0,12814.0,15052598.720149836,-553.7725187856704,-0.0036789163723894053
51,2019Q3,192574.0,12793.0,15053075.900883295,477.1807334590703,0.0031699882243407143
52,2019Q4,195081.0,12960.0,15052546.296296297,-529.6045869980007,-0.0035183720851820984
53,2020Q1,198025.0,13156.0,15052067.497719672,-478.798576625064,-0.003180948907501246
54,2020Q2,204114.0,13543.0,15071549.878165843,19482.380446171388,0.1292659388295262
55,2020Q3,207725.0,13800.0,15052536.231884059,-19013.6462817844,-0.12631523345222034
56,2020Q4,213951.0,14214.0,15052131.701139722,-404.53074433654547,-0.002687531257156852
57,2021Q1,218402.0,14509.0,15052863.739747742,732.0386080201715,0.00486311854459422
58,2021Q2,224723.0,14929.0,15052783.173688794,-80.56605894863605,-0.0005352236727189418
59,2021Q3,217869.0,14474.0,15052438.855879508,-344.317809285596,-0.002287455292675744
60,2021Q4,222993.0,14814.0,15052855.407047387,416.5511678792536,0.0027672568201527687
61,2022Q1,225968.0,15012.0,15052491.340261124,-364.06678626313806,-0.00241864803661679
62,2022Q2,226477.0,15046.0,15052306.260800213,-185.07946091145277,-0.0012295754398343843
