,timestamp,delta_volume,date,note
0,1349888400,2000000.0,2012-10-11,"Giao dịch bổ sung - 2,000,000 CP"
1,1363798800,,2013-03-21,Niêm yết trở lại trên UpCOM
2,1363798800,,2013-03-21,Hủy niêm yết cổ phiếu
3,1365526800,4000000.0,2013-04-10,"Giao dịch lần đầu - 4,000,000 CP"
4,1506877200,6000000.0,2017-10-02,"Niêm yết cổ phiếu bổ sung - 6,000,000 CP"
5,1507741200,6000000.0,2017-10-12,"Giao dịch bổ sung - 6,000,000 CP"
6,1634576400,10000000.0,2021-10-19,"Niêm yết cổ phiếu lần đầu - 10,000,000 CP"
7,1635354000,,2021-10-28,Giao dịch trở lại HNX
8,1635354000,,2021-10-28,Hủy niêm yết cổ phiếu
9,1636995600,10000000.0,2021-11-16,"Giao dịch lần đầu - 10,000,000 CP"
