Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,DTC,DTC,DTC,DTC,DTC,DTC,DTC,DTC,DTC,DTC,DTC,DTC
date,,,,,,,,,,,,
2006-12-25,2.61,0.0,0.0,17.0,17.0,17.0,17.0,22100000,0,1300,0,1300
2006-12-26,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2006-12-27,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2006-12-28,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2006-12-29,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-02,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-03,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-04,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-05,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-08,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-09,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-10,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-11,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-12,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-15,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-16,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-17,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-18,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-19,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-22,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-23,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-24,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-25,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-26,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-29,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-30,2.61,0.0,0.0,17.0,17.0,17.0,17.0,0,0,0,0,0
2007-01-31,2.76,1.0,5.88,18.0,18.0,18.0,17.0,1800000,0,100,0,100
2007-02-01,2.99,1.5,8.33,19.5,19.5,19.5,18.0,7800000,0,400,0,400
2007-02-02,2.99,0.0,0.0,19.5,19.5,19.5,19.5,0,0,0,0,0
2007-02-05,2.99,0.0,0.0,19.5,19.5,19.5,19.5,0,0,0,0,0
2007-02-06,3.01,0.1,0.51,19.6,21.4,21.4,19.5,68080000,0,3300,0,3300
2007-02-07,3.22,0.4,1.94,21.0,21.0,21.0,20.6,2100000,0,100,0,100
2007-02-08,3.54,2.1,10.0,23.1,23.1,23.1,21.0,2310000,0,100,0,100
2007-02-09,3.9,2.3,9.96,25.4,25.4,25.4,23.1,2540000,0,100,0,100
2007-02-12,4.28,2.5,9.84,27.9,27.9,27.9,25.4,78120000,0,2800,0,2800
2007-02-13,4.69,2.7,9.68,30.6,30.6,30.6,27.9,67320000,0,2200,0,2200
2007-02-14,5.15,3.0,9.8,33.6,33.6,33.6,30.6,84000000,0,2500,0,2500
2007-02-15,5.66,3.3,9.82,36.9,36.9,36.9,33.6,92250000,0,2500,0,2500
2007-02-26,6.21,3.6,9.76,40.5,40.5,40.5,36.9,4050000,0,100,0,100
2007-02-27,6.82,4.0,9.88,44.5,44.5,44.5,40.5,89000000,0,2000,0,2000
2007-02-28,7.5,4.4,9.89,48.9,48.9,48.9,44.5,4890000,0,100,0,100
2007-03-01,8.16,4.3,8.79,53.2,53.0,53.3,48.9,238110000,0,4700,0,4700
2007-03-02,8.13,2.3,4.54,53.0,53.0,53.0,50.7,10600000,0,200,0,200
2007-03-05,8.13,0.0,0.0,53.0,53.0,53.0,53.0,0,0,0,0,0
2007-03-06,8.13,0.0,0.0,53.0,54.0,54.0,53.0,76900000,0,1500,0,1500
2007-03-07,8.28,2.7,5.26,54.0,52.0,54.0,51.3,319320000,0,6100,0,6100
2007-03-08,8.76,4.8,9.18,57.1,55.5,57.1,52.3,72620000,0,1300,0,1300
2007-03-09,8.9,2.1,3.76,58.0,56.5,58.0,55.9,57250000,0,1000,0,1000
2007-03-12,9.36,3.7,6.46,61.0,63.0,63.0,57.3,307260000,0,4900,0,4900
2007-03-13,9.51,-0.7,-1.12,62.0,63.0,63.0,62.7,131480000,0,2100,0,2100
2007-03-14,9.2,-2.6,-4.15,60.0,62.0,62.0,62.6,18200000,0,300,0,300
2007-03-15,8.39,-6.0,-9.88,54.7,54.7,54.7,60.7,10940000,0,200,0,200
2007-03-16,9.2,5.3,9.69,60.0,60.1,60.1,54.7,156200000,0,2600,0,2600
2007-03-19,10.14,6.0,9.98,66.1,66.1,66.1,60.1,178470000,0,2700,0,2700
2007-03-20,11.15,6.6,9.98,72.7,66.1,72.7,66.1,290140000,0,4000,0,4000
2007-03-21,11.04,-0.5,-0.69,72.0,72.0,72.0,72.5,72000000,0,1000,0,1000
2007-03-22,11.04,3.0,4.35,72.0,69.0,69.0,69.0,0,0,0,0,0
2007-03-23,10.58,-3.0,-4.17,69.0,69.0,69.0,72.0,27600000,0,400,0,400
2007-03-26,10.58,0.0,0.0,69.0,69.0,69.0,69.0,0,0,0,0,0
