,timestamp,delta_volume,date,note
0,1465405200,60000000.0,2016-06-09,"Niêm yết cổ phiếu lần đầu - 60,000,000 CP"
1,1466096400,60000000.0,2016-06-17,"Giao dịch lần đầu - 60,000,000 CP"
2,1488819600,29098248.0,2017-03-07,"Niêm yết cổ phiếu bổ sung - 29,098,248 CP"
3,1489942800,29098248.0,2017-03-20,"Giao dịch bổ sung - 29,098,248 CP"
4,1634576400,89098248.0,2021-10-19,"Niêm yết cổ phiếu lần đầu - 89,098,248 CP"
5,1634835600,,2021-10-22,Giao dịch trở lại HNX
6,1634835600,,2021-10-22,Hủy niêm yết cổ phiếu
7,1635699600,89098248.0,2021-11-01,"Giao dịch lần đầu - 89,098,248 CP"
8,1639674000,89098248.0,2021-12-17,"Niêm yết cổ phiếu bổ sung - 89,098,248 CP"
9,1640624400,89098248.0,2021-12-28,"Giao dịch bổ sung - 89,098,248 CP"
10,1658422800,35639279.0,2022-07-22,"Niêm yết cổ phiếu bổ sung - 35,639,279 CP"
11,1659459600,35639279.0,2022-08-03,"Giao dịch bổ sung - 35,639,279 CP"
