,quarter,roa
0,2007Q3,16.33
1,2007Q4,1.21
2,2008Q1,4.14
3,2008Q2,2.6
4,2008Q3,6.2
5,2008Q4,-2.07
6,2009Q1,3.85
7,2009Q2,2.26
8,2009Q3,6.34
9,2009Q4,2.8
10,2010Q1,3.27
11,2010Q2,2.92
12,2010Q3,3.04
13,2010Q4,5.28
14,2011Q1,1.18
15,2011Q2,3.31
16,2011Q3,3.91
17,2011Q4,1.48
18,2012Q1,2.13
19,2012Q2,2.19
20,2012Q3,4.18
21,2012Q4,3.24
22,2013Q1,1.36
23,2013Q2,3.25
24,2013Q3,3.82
25,2013Q4,1.83
26,2014Q1,1.76
27,2014Q2,2.8
28,2014Q3,3.15
29,2014Q4,1.0
30,2015Q1,-0.44
31,2015Q2,5.1
32,2015Q3,4.57
33,2015Q4,-0.12
34,2016Q1,2.37
35,2016Q2,3.0
36,2016Q3,3.21
37,2016Q4,0.49
38,2017Q1,2.28
39,2017Q2,2.83
40,2017Q3,2.99
41,2017Q4,0.6
42,2018Q1,1.53
43,2018Q2,2.82
44,2018Q3,2.09
45,2018Q4,-0.08
46,2019Q1,-1.27
47,2019Q2,7.35
48,2019Q3,2.14
49,2019Q4,-0.09
50,2020Q1,0.57
51,2020Q2,3.85
52,2020Q3,3.26
53,2020Q4,0.63
54,2021Q1,1.56
55,2021Q2,4.3
56,2021Q3,0.56
57,2021Q4,1.47
58,2022Q1,2.75
59,2022Q2,2.85
