,quarter,roa
0,2009Q3,11.84
1,2009Q4,7.79
2,2010Q1,5.09
3,2010Q2,5.54
4,2010Q3,4.0
5,2010Q4,4.2
6,2011Q1,3.02
7,2011Q2,4.35
8,2011Q3,2.85
9,2011Q4,3.18
10,2012Q1,1.92
11,2012Q2,1.98
12,2012Q3,2.56
13,2012Q4,1.61
14,2013Q1,3.05
15,2013Q2,2.78
16,2013Q3,3.1
17,2013Q4,3.29
18,2014Q1,2.58
19,2014Q2,3.23
20,2014Q3,3.09
21,2014Q4,3.69
22,2015Q1,2.34
23,2015Q2,2.78
24,2015Q3,2.91
25,2015Q4,2.82
26,2016Q1,2.07
27,2016Q2,2.98
28,2016Q3,2.68
29,2016Q4,3.6
30,2017Q1,2.17
31,2017Q2,2.84
32,2017Q3,3.26
33,2017Q4,3.04
34,2018Q1,2.41
35,2018Q2,2.95
36,2018Q3,2.69
37,2018Q4,2.58
38,2019Q1,2.15
39,2019Q2,2.35
40,2019Q3,2.58
41,2019Q4,2.96
42,2020Q1,1.76
43,2020Q2,1.98
44,2020Q3,1.75
45,2020Q4,3.61
46,2021Q1,2.26
47,2021Q2,3.83
48,2021Q3,3.09
49,2021Q4,2.79
50,2022Q1,2.79
51,2022Q2,4.83
