,quarter,roa
0,2007Q1,0.0
1,2007Q2,0.0
2,2007Q3,0.0
3,2007Q4,8.67
4,2008Q1,2.76
5,2008Q2,2.71
6,2008Q3,2.56
7,2008Q4,-4.37
8,2009Q1,-2.52
9,2009Q2,-0.83
10,2009Q3,0.22
11,2009Q4,-4.7
12,2010Q1,0.94
13,2010Q2,1.1
14,2010Q3,0.57
15,2010Q4,0.87
16,2011Q1,0.02
17,2011Q2,0.56
18,2011Q3,1.1
19,2011Q4,1.72
20,2012Q1,0.46
21,2012Q2,0.53
22,2012Q3,0.24
23,2012Q4,0.33
24,2013Q1,0.26
25,2013Q2,0.27
26,2013Q3,0.89
27,2013Q4,-0.82
28,2014Q1,0.26
29,2014Q2,0.42
30,2014Q3,0.78
31,2014Q4,0.48
32,2015Q1,0.43
33,2015Q2,0.18
34,2015Q3,0.28
35,2015Q4,-0.77
36,2016Q1,0.17
37,2016Q2,-3.51
38,2016Q3,4.01
39,2016Q4,0.1
40,2017Q1,0.85
41,2017Q2,1.0
42,2017Q3,1.26
43,2017Q4,1.72
44,2018Q1,2.65
45,2018Q2,3.62
46,2018Q3,3.55
47,2018Q4,8.98
48,2019Q1,5.88
49,2019Q2,4.22
50,2019Q3,3.89
51,2019Q4,4.86
52,2020Q1,1.04
53,2020Q2,0.79
54,2020Q3,0.96
55,2020Q4,1.88
56,2021Q1,1.32
57,2021Q2,0.48
58,2021Q3,-0.27
59,2021Q4,1.1
60,2022Q1,4.14
61,2022Q2,4.52
