Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TLD,TLD,TLD,TLD,TLD,TLD,TLD,TLD,TLD,TLD,TLD,TLD
date,,,,,,,,,,,,
2017-12-07,2.4,20.0,12.3,14.4,12.0,14.4,2566650,0,11.87,34644000000,0,2566650
2017-12-08,1.0,6.94,14.55,15.4,14.45,15.4,1260740,0,12.7,18994000000,0,1260740
2017-12-11,0.4,2.6,15.6,16.1,15.5,15.8,643090,0,13.03,10197000000,0,643090
2017-12-12,-1.1,-6.96,15.0,15.0,14.7,14.7,646450,0,12.12,9504000000,0,646450
2017-12-13,-1.0,-6.8,13.7,13.7,13.7,13.7,522310,0,11.29,7156000000,0,522310
2017-12-14,-0.95,-6.93,12.75,12.75,12.75,12.75,443330,0,10.51,5652000000,0,443330
2017-12-15,-0.15,-1.18,11.9,12.7,11.9,12.6,1432860,0,10.39,17251420000,0,1432860
2017-12-18,0.0,0.0,12.7,13.0,12.55,12.6,507270,0,10.39,6501000000,0,507270
2017-12-19,-0.2,-1.59,12.55,12.7,12.35,12.4,246780,0,10.22,3090000000,0,246780
2017-12-20,-0.25,-2.02,12.3,12.5,12.1,12.15,408080,0,10.02,4969000000,0,408080
2017-12-21,-0.05,-0.41,12.1,12.3,12.05,12.1,210900,0,9.98,2558000000,0,210900
2017-12-22,0.0,0.0,12.05,12.2,12.0,12.1,274450,0,9.98,3320000000,0,274450
2017-12-25,0.0,0.0,12.2,12.25,12.0,12.1,192340,0,9.98,2333000000,0,192340
2017-12-26,-0.15,-1.24,12.0,12.2,11.95,11.95,482240,0,9.85,5790000000,0,482240
2017-12-27,0.0,0.0,11.95,12.0,11.85,11.95,185500,0,9.85,2209000000,0,185500
2017-12-28,0.15,1.26,12.1,12.2,11.95,12.1,206790,0,9.98,2497000000,0,206790
2017-12-29,-0.05,-0.41,12.15,12.15,11.95,12.05,276930,0,9.93,3333000000,0,276930
2018-01-02,-0.1,-0.83,11.95,12.15,11.9,11.95,176650,0,9.85,2113730000,0,176650
