quarter,s,ln_s
2010Q4,0.44835207263097027,0.04685451737590702
2011Q1,0.2869873508049605,0.03480358200009118
2011Q2,0.13299215602736464,0.021935502313010495
2011Q3,0.12824700941352196,0.021733743999127364
2011Q4,0.26074019199242,0.043245764488185325
2012Q1,0.4383378939085609,0.06305420415778003
2012Q2,0.19377599457934516,0.024840609042718422
2012Q3,0.16814064418920271,0.020253738912340447
2012Q4,0.18239378933944098,0.02067651454072556
2013Q1,0.6464031823134597,0.09092414468852068
2013Q2,0.22249247826173613,0.033949180371334195
2013Q3,0.15907500276446382,0.018036278606360964
2013Q4,0.13908525023830023,0.014111999098283503
2014Q1,0.4806246683390167,0.03809354140088894
2014Q2,0.1197968381991609,0.007946871811269402
2014Q3,0.1251708645731634,0.007819953189234754
2014Q4,0.30592134586623315,0.04658576631006184
2015Q1,0.20162687934544493,0.02328355561261804
2015Q2,0.4285782620563756,0.053267023929044
2015Q3,0.906190350371387,0.10070530081473841
2015Q4,0.36241521284147643,0.043222040362150056
2016Q1,0.10958177991475775,0.009370959614962465
2016Q2,0.43340377782529965,0.05247937034992501
2016Q3,0.20495181758794762,0.01672538859886281
2016Q4,0.052700396849576364,0.0037485911230969414
2017Q1,0.035114017594203184,0.0022323424381145832
2017Q2,0.052165342976611045,0.003928038710761141
2017Q3,0.003753993148926771,0.0002307126552619846
2017Q4,0.06056177043347269,0.008640588495264181
2018Q1,0.008028401007446501,0.00046625273665964963
2018Q2,0.0,0.0
2018Q3,0.06435885253411797,0.003697568726304986
2018Q4,0.007392478816348361,0.0004232622439560835
2019Q1,0.02197601864183294,0.0014001381946119958
2019Q2,0.0,0.0
2019Q3,0.013800533949960203,0.0009199910510243574
2019Q4,0.05231745081331481,0.004889976309798344
2020Q1,0.0627303637350161,0.005427139518628896
2020Q2,0.180878246522014,0.023793232766526753
2020Q3,0.2593705749904812,0.025191331767706493
2020Q4,0.6532207124633866,0.09755729471767995
2021Q1,0.46107868054827966,0.059567805442998153
2021Q2,0.25781094001606913,0.05002601301677735
2021Q3,0.15247691490201326,0.011116789058325909
2021Q4,0.08556559916768994,0.008630190379242873
2022Q1,0.26781577809012125,0.0316903686681312
2022Q2,0.2105869013806542,0.02994113095464201
2022Q3,0.09693873507439893,0.008629405029917788
