,quarter,roa
0,2009Q4,2.17
1,2010Q1,0.0
2,2010Q2,0.0
3,2010Q3,0.0
4,2010Q4,3.0
5,2011Q1,1.7
6,2011Q2,2.09
7,2011Q3,4.43
8,2011Q4,2.41
9,2012Q1,2.22
10,2012Q2,2.54
11,2012Q3,5.99
12,2012Q4,2.5
13,2013Q1,1.62
14,2013Q2,0.1
15,2013Q3,6.59
16,2013Q4,1.96
17,2014Q1,1.49
18,2014Q2,0.9
19,2014Q3,4.5
20,2014Q4,2.11
21,2015Q1,1.25
22,2015Q2,0.45
23,2015Q3,4.29
24,2015Q4,2.28
25,2016Q1,1.25
26,2016Q2,0.64
27,2016Q3,3.28
28,2016Q4,1.93
29,2017Q1,1.24
30,2017Q2,1.26
31,2017Q3,3.1
32,2017Q4,2.47
33,2018Q1,1.64
34,2018Q2,1.24
35,2018Q3,3.57
36,2018Q4,2.35
37,2019Q1,1.77
38,2019Q2,1.4
39,2019Q3,3.29
40,2019Q4,2.42
41,2020Q1,1.53
42,2020Q2,0.94
43,2020Q3,2.67
44,2020Q4,3.68
45,2021Q1,1.52
46,2021Q2,1.22
47,2021Q3,0.97
48,2021Q4,3.84
49,2022Q1,1.09
50,2022Q2,1.21
