,quarter,roa
0,2006Q4,6.59
1,2007Q1,0.01
2,2007Q2,1.43
3,2007Q3,3.85
4,2007Q4,2.63
5,2008Q1,0.0
6,2008Q2,1.11
7,2008Q3,4.08
8,2008Q4,3.07
9,2009Q1,0.83
10,2009Q2,1.46
11,2009Q3,3.9
12,2009Q4,4.28
13,2010Q1,0.59
14,2010Q2,1.43
15,2010Q3,4.33
16,2010Q4,2.67
17,2011Q1,0.52
18,2011Q2,1.86
19,2011Q3,4.1
20,2011Q4,2.79
21,2012Q1,0.76
22,2012Q2,2.55
23,2012Q3,4.27
24,2012Q4,3.32
25,2013Q1,0.69
26,2013Q2,2.17
27,2013Q3,4.14
28,2013Q4,2.07
29,2014Q1,1.3
30,2014Q2,1.86
31,2014Q3,4.33
32,2014Q4,1.6
33,2015Q1,1.1
34,2015Q2,2.51
35,2015Q3,3.56
36,2015Q4,1.65
37,2016Q1,1.11
38,2016Q2,2.85
39,2016Q3,3.16
40,2016Q4,0.57
41,2017Q1,1.05
42,2017Q2,3.32
43,2017Q3,3.86
44,2017Q4,-0.15
45,2018Q1,1.22
46,2018Q2,3.1
47,2018Q3,3.38
48,2018Q4,1.64
49,2019Q1,1.06
50,2019Q2,2.98
51,2019Q3,3.41
52,2019Q4,1.02
53,2020Q1,0.36
54,2020Q2,1.67
55,2020Q3,4.57
56,2020Q4,1.51
57,2021Q1,1.28
58,2021Q2,1.84
59,2021Q3,0.46
60,2021Q4,4.04
61,2022Q1,1.3
62,2022Q2,1.26
