,quarter,roa
0,2008Q2,6.24
1,2008Q3,3.33
2,2008Q4,3.11
3,2009Q1,3.21
4,2009Q2,3.59
5,2009Q3,3.59
6,2009Q4,2.3
7,2010Q1,3.62
8,2010Q2,3.53
9,2010Q3,3.74
10,2010Q4,2.78
11,2011Q1,2.98
12,2011Q2,4.09
13,2011Q3,3.97
14,2011Q4,2.49
15,2012Q1,2.23
16,2012Q2,3.04
17,2012Q3,4.07
18,2012Q4,3.52
19,2013Q1,3.42
20,2013Q2,4.08
21,2013Q3,4.0
22,2013Q4,2.64
23,2014Q1,1.84
24,2014Q2,4.14
25,2014Q3,4.26
26,2014Q4,3.9
27,2015Q1,3.42
28,2015Q2,3.13
29,2015Q3,3.78
30,2015Q4,4.49
31,2016Q1,3.87
32,2016Q2,3.78
33,2016Q3,3.99
34,2016Q4,4.25
35,2017Q1,2.92
36,2017Q2,4.78
37,2017Q3,4.09
38,2017Q4,5.2
39,2018Q1,2.54
40,2018Q2,1.27
41,2018Q3,2.31
42,2018Q4,4.2
43,2019Q1,2.61
44,2019Q2,1.7
45,2019Q3,2.03
46,2019Q4,3.55
47,2020Q1,2.52
48,2020Q2,2.85
49,2020Q3,3.14
50,2020Q4,4.13
51,2021Q1,3.21
52,2021Q2,3.98
53,2021Q3,3.76
54,2021Q4,3.61
55,2022Q1,4.84
56,2022Q2,4.34
