,date,quarter,price,shares_est,market_cap
0,2008-12-31,2008Q4,42.0,7994583.122149012,335772491130
1,2009-03-31,2009Q1,39.8,7995030.033234747,318202195323
2,2009-06-30,2009Q2,63.5,8187583.148558758,519911529933
3,2009-09-30,2009Q3,80.0,8184301.111675413,654744088934
4,2009-12-31,2009Q4,62.0,10189356.338139132,631740092965
5,2010-03-31,2010Q1,52.0,10199590.0875722,530378684554
6,2010-06-30,2010Q2,43.2,10229623.824451411,441919749216
7,2010-09-30,2010Q3,43.5,12239670.33779289,532425659694
8,2010-12-31,2010Q4,53.0,12341392.718275009,654093814069
9,2011-03-31,2011Q1,47.0,12341347.781916697,580043345750
10,2011-06-30,2011Q2,38.0,12341091.773257846,468961487384
11,2011-09-30,2011Q3,41.0,12380338.410574518,507593874834
12,2011-12-30,2011Q4,36.1,12364684.072300324,446365095010
13,2012-03-30,2012Q1,55.0,12337753.996651676,678576469816
14,2012-06-29,2012Q2,70.0,12352935.838097831,864705508667
15,2012-09-28,2012Q3,80.0,12370776.534606736,989662122769
16,2012-12-28,2012Q4,87.0,12370953.606835734,1076272963795
17,2013-03-29,2013Q1,130.0,12353971.901603384,1606016347208
18,2013-06-28,2013Q2,84.0,12353631.836007988,1037705074225
19,2013-09-30,2013Q3,74.5,24703446.772963356,1840406784586
20,2013-12-31,2013Q4,84.5,24703272.88490716,2087426558775
21,2014-03-31,2014Q1,87.0,24693780.437934496,2148358898100
22,2014-06-30,2014Q2,77.0,24725115.82198512,1903833918293
23,2014-09-30,2014Q3,75.5,26717345.44284335,2017159580935
24,2014-12-31,2014Q4,73.0,26706378.22465976,1949565610400
25,2015-03-31,2015Q1,74.0,24722282.90551611,1829448935008
26,2015-06-30,2015Q2,82.0,24723592.102631506,2027334552416
27,2015-09-30,2015Q3,81.0,24721521.762964588,2002443262800
28,2015-12-31,2015Q4,88.5,24737053.937653814,2189229273482
29,2016-03-31,2016Q1,108.0,24736423.947354343,2671533786314
30,2016-06-30,2016Q2,115.0,34621701.70735149,3981495696345
31,2016-09-30,2016Q3,123.5,34634133.35108685,4277315468859
32,2016-12-30,2016Q4,114.0,34598226.768968455,3944197851662
33,2017-03-31,2017Q1,119.1,34596250.42999656,4120413426213
34,2017-06-30,2017Q2,124.6,41508411.21495327,5171948037383
35,2017-09-29,2017Q3,117.8,41502155.72834138,4888953944799
36,2017-12-29,2017Q4,117.0,41500760.52680393,4855588981636
37,2018-03-30,2018Q1,99.0,41500000.0,4108500000000
38,2018-06-29,2018Q2,79.7,41496930.898135945,3307305392581
39,2018-09-28,2018Q3,89.9,41494701.698359706,3730373682683
40,2018-12-28,2018Q4,70.0,41494246.4110349,2904597248772
41,2019-03-29,2019Q1,73.1,41541057.746215664,3036651321248
42,2019-06-28,2019Q2,66.5,41538368.06834082,2762301476545
43,2019-09-30,2019Q3,62.6,41503062.64999821,2598091721890
44,2019-12-31,2019Q4,60.5,41519180.06609974,2511910393999
45,2020-03-31,2020Q1,48.5,41499647.53459726,2012732905428
46,2020-06-30,2020Q2,53.2,41495764.84100208,2207574689541
47,2020-09-30,2020Q3,57.4,41497256.44476654,2381942519930
48,2020-12-31,2020Q4,71.6,41496743.82388335,2971166857790
49,2021-03-31,2021Q1,68.7,41488137.49956065,2850235046220
50,2021-06-30,2021Q2,75.6,41477664.95760866,3135711470795
51,2021-09-30,2021Q3,89.9,41474980.90145149,3728600783040
52,2021-12-31,2021Q4,91.2,41473815.00230096,3782411928210
53,2022-03-31,2022Q1,93.6,41474085.21945129,3881974376541
54,2022-06-30,2022Q2,93.0,41471703.24687103,3856868401959
