,quarter,roa
0,2010Q2,16.29
1,2010Q3,0.0
2,2010Q4,11.47
3,2011Q1,0.58
4,2011Q2,5.01
5,2011Q3,1.59
6,2011Q4,1.59
7,2012Q1,-2.86
8,2012Q2,5.99
9,2012Q3,1.24
10,2012Q4,0.94
11,2013Q1,0.62
12,2013Q2,2.49
13,2013Q3,1.32
14,2013Q4,5.85
15,2014Q1,-4.58
16,2014Q2,0.96
17,2014Q3,3.3
18,2014Q4,4.43
19,2015Q1,0.06
20,2015Q2,0.9
21,2015Q3,2.94
22,2015Q4,2.8
23,2016Q1,1.55
24,2016Q2,2.41
25,2016Q3,1.57
26,2016Q4,2.91
27,2017Q1,0.77
28,2017Q2,1.14
29,2017Q3,1.98
30,2017Q4,4.18
31,2018Q1,1.09
32,2018Q2,0.49
33,2018Q3,0.97
34,2018Q4,4.03
35,2019Q1,1.41
36,2019Q2,1.15
37,2019Q3,0.93
38,2019Q4,2.45
39,2020Q1,0.76
40,2020Q2,-3.53
41,2020Q3,2.91
42,2020Q4,2.41
43,2021Q1,0.77
44,2021Q2,2.16
45,2021Q3,1.34
46,2021Q4,2.68
47,2022Q1,1.13
48,2022Q2,0.06
