,quarter,roa
0,2010Q3,0.0
1,2011Q1,5.03
2,2011Q2,3.94
3,2011Q3,1.09
4,2011Q4,12.79
5,2012Q1,0.12
6,2012Q2,0.07
7,2012Q3,0.07
8,2012Q4,0.4
9,2013Q1,0.12
10,2013Q2,0.19
11,2013Q3,0.23
12,2013Q4,0.16
13,2014Q1,0.31
14,2014Q2,0.15
15,2014Q3,0.31
16,2014Q4,0.04
17,2015Q1,0.28
18,2015Q2,0.18
19,2015Q3,0.02
20,2015Q4,0.06
21,2016Q1,0.09
22,2016Q2,0.08
23,2016Q3,0.14
24,2016Q4,0.27
25,2017Q1,0.09
26,2017Q2,0.19
27,2017Q3,0.09
28,2017Q4,0.33
29,2018Q1,0.02
30,2018Q2,0.04
31,2018Q3,0.02
32,2018Q4,2.52
33,2019Q1,0.12
34,2019Q2,2.9
35,2019Q3,0.36
36,2019Q4,1.89
37,2020Q1,0.31
38,2020Q2,0.47
39,2020Q3,0.13
40,2020Q4,4.07
41,2021Q1,0.11
42,2021Q2,6.93
43,2021Q3,2.14
44,2021Q4,0.03
45,2022Q1,0.15
46,2022Q2,1.25
