,quarter,roa
0,2002Q2,13.11
1,2003Q3,2.83
2,2004Q4,0.62
3,2005Q1,2.87
4,2005Q2,1.61
5,2005Q3,1.82
6,2005Q4,3.36
7,2006Q1,1.9
8,2006Q2,2.44
9,2006Q3,2.64
10,2006Q4,3.07
11,2007Q1,2.1
12,2007Q2,1.65
13,2007Q3,1.85
14,2007Q4,3.4
15,2008Q1,2.52
16,2008Q2,1.92
17,2008Q3,1.97
18,2008Q4,2.08
19,2009Q1,1.27
20,2009Q2,1.84
21,2009Q3,2.0
22,2009Q4,2.55
23,2010Q1,1.89
24,2010Q2,1.62
25,2010Q3,2.08
26,2010Q4,3.01
27,2011Q1,2.26
28,2011Q2,2.26
29,2011Q3,2.36
30,2011Q4,6.31
31,2012Q1,2.39
32,2012Q2,0.46
33,2012Q3,0.82
34,2012Q4,1.02
35,2013Q1,0.28
36,2013Q2,0.2
37,2013Q3,3.68
38,2013Q4,3.55
39,2014Q1,2.61
40,2014Q2,4.3
41,2014Q3,3.08
42,2014Q4,0.31
43,2015Q1,0.75
44,2015Q2,0.9
45,2015Q3,2.69
46,2015Q4,2.44
47,2016Q1,0.44
48,2016Q2,0.53
49,2016Q3,0.09
50,2016Q4,-0.47
51,2017Q1,0.72
52,2017Q2,0.2
53,2017Q3,4.08
54,2017Q4,-2.13
55,2018Q1,-0.89
56,2018Q2,-3.42
57,2018Q3,4.37
58,2018Q4,0.43
59,2019Q1,-0.14
60,2019Q2,0.23
61,2019Q3,3.24
62,2019Q4,1.68
63,2020Q1,1.26
64,2020Q2,3.14
65,2020Q3,1.04
66,2020Q4,0.9
67,2021Q1,-0.49
68,2021Q2,1.59
69,2021Q3,4.59
70,2021Q4,0.91
71,2022Q1,1.55
72,2022Q2,0.06
