,quarter,roa
0,2008Q1,1.72
1,2008Q2,0.0
2,2008Q3,0.0
3,2008Q4,2.1
4,2009Q1,5.15
5,2009Q2,2.7
6,2009Q3,3.45
7,2009Q4,3.76
8,2010Q1,3.68
9,2010Q2,4.08
10,2010Q3,4.98
11,2010Q4,4.97
12,2011Q1,3.95
13,2011Q2,4.8
14,2011Q3,4.79
15,2011Q4,3.86
16,2012Q1,3.7
17,2012Q2,3.81
18,2012Q3,2.94
19,2012Q4,2.47
20,2013Q1,3.05
21,2013Q2,2.58
22,2013Q3,3.16
23,2013Q4,3.06
24,2014Q1,2.17
25,2014Q2,2.57
26,2014Q3,2.58
27,2014Q4,2.71
28,2015Q1,2.3
29,2015Q2,2.52
30,2015Q3,2.58
31,2015Q4,2.89
32,2016Q1,2.17
33,2016Q2,2.43
34,2016Q3,2.69
35,2016Q4,2.85
36,2017Q1,2.14
37,2017Q2,2.28
38,2017Q3,2.0
39,2017Q4,1.6
40,2018Q1,1.57
41,2018Q2,1.69
42,2018Q3,1.68
43,2018Q4,1.81
44,2019Q1,1.93
45,2019Q2,3.37
46,2019Q3,4.48
47,2019Q4,6.16
48,2020Q1,3.5
49,2020Q2,3.12
50,2020Q3,3.85
51,2020Q4,4.15
52,2021Q1,1.63
53,2021Q2,2.29
54,2021Q3,1.23
55,2021Q4,2.89
56,2022Q1,2.42
57,2022Q2,2.7
