quarter,s,ln_s
2016Q3,0.09176228988076315,0.009942325749861987
2016Q4,0.03241451229502222,0.0039057487511042362
2017Q1,0.08909310152145339,0.009261377451495677
2017Q2,0.03148341685975041,0.003945979148994469
2017Q3,0.058675593590564325,0.006702365668164566
2017Q4,0.035318239101307894,0.004156362344047369
2018Q1,0.047416929412830884,0.005672485432878068
2018Q2,0.05857007909146657,0.006434605326955376
2018Q3,0.10268119702540787,0.008822493010229497
2018Q4,0.0722118165673608,0.010532272388936358
2019Q1,0.035151796699598406,0.006947028351877771
2019Q2,0.02223597579348481,0.005301560147323063
2019Q3,0.02842261433114885,0.00778257475868899
2019Q4,0.028602235036530754,0.008537377398515546
2020Q1,0.028855916130026287,0.012213799429185105
2020Q2,0.04038364363142548,0.01211717962807869
2020Q3,0.039217764064813976,0.011932828335113733
2020Q4,0.018388685521813112,0.007180570590914046
2021Q1,0.0304883282739417,0.010113956708106098
2021Q2,0.05877256160509744,0.011746564746588929
2021Q3,0.06034937677135041,0.008461229651086224
2021Q4,0.15339805906181866,0.011829750028315765
2022Q1,0.1933507773720252,0.014155685703702382
2022Q2,0.11985274299935877,0.010568329104376219
2022Q3,0.0779511404354292,0.009459761849564834
