,quarter,price,price_diff,price_diff_perc
1,2016Q4,8.88,0.8600000000000012,10.72319201995014
2,2017Q1,8.2,-0.6800000000000015,-7.657657657657673
3,2017Q2,8.2,0.0,0.0
4,2017Q3,8.34,0.14000000000000057,1.7073170731707388
5,2017Q4,8.28,-0.0600000000000005,-0.7194244604316606
6,2018Q1,8.19,-0.08999999999999986,-1.0869565217391288
7,2018Q2,15.2,7.01,85.5921855921856
8,2018Q3,10.55,-4.649999999999999,-30.59210526315789
9,2018Q4,4.93,-5.620000000000001,-53.270142180094794
10,2019Q1,4.59,-0.33999999999999986,-6.896551724137929
11,2019Q2,3.56,-1.0299999999999998,-22.440087145969496
12,2019Q3,3.41,-0.1499999999999999,-4.213483146067413
13,2019Q4,2.84,-0.5700000000000003,-16.71554252199414
14,2020Q1,2.09,-0.75,-26.408450704225352
15,2020Q2,3.22,1.1300000000000003,54.06698564593303
16,2020Q3,2.88,-0.3400000000000003,-10.559006211180133
17,2020Q4,2.64,-0.23999999999999977,-8.333333333333327
18,2021Q1,4.17,1.5299999999999998,57.95454545454544
19,2021Q2,5.76,1.5899999999999999,38.1294964028777
20,2021Q3,9.72,3.960000000000001,68.75000000000003
21,2021Q4,13.75,4.029999999999999,41.46090534979423
22,2022Q1,14.6,0.8499999999999996,6.18181818181818
23,2022Q2,8.1,-6.5,-44.52054794520548
