Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,SMA,SMA,SMA,SMA,SMA,SMA,SMA,SMA,SMA,SMA,SMA,SMA
date,,,,,,,,,,,,
2010-10-19,-1.2,-7.41,13.0,15.9,13.0,15.0,146020,0,7.32,2151818000,0,146020
2010-10-20,-0.7,-4.67,14.3,14.5,14.3,14.3,11060,0,6.98,158160000,0,11060
2010-10-21,-0.7,-4.9,13.6,13.6,13.6,13.6,25350,0,6.64,344760000,0,25350
2010-10-22,0.0,0.0,13.0,13.6,13.0,13.6,127930,0,6.64,1703326000,0,127930
2010-10-25,0.1,0.74,13.6,13.7,13.2,13.7,45460,0,6.69,619873000,0,45460
2010-10-26,0.2,1.46,13.7,14.0,13.4,13.9,68810,0,6.79,947518000,0,68810
2010-10-27,-0.6,-4.32,13.9,13.9,13.3,13.3,30300,0,6.49,406408000,0,30300
2010-10-28,0.2,1.5,13.3,13.5,13.3,13.5,2720,0,6.59,36220000,0,2720
2010-10-29,0.3,2.22,13.6,14.0,13.6,13.8,35260,0,6.74,492421000,0,35260
2010-11-01,-0.3,-2.17,13.6,13.8,13.2,13.5,38460,0,6.59,524363000,0,38460
2010-11-02,-0.4,-2.96,13.4,13.4,13.1,13.1,7800,0,6.4,103490000,0,7800
2010-11-03,-0.6,-4.58,13.1,13.1,12.5,12.5,46990,0,6.1,599137000,0,46990
2010-11-04,0.2,1.6,12.5,12.8,12.5,12.7,33740,0,6.2,429100000,0,33740
2010-11-05,0.5,3.94,13.0,13.2,13.0,13.2,10540,0,6.44,137490000,0,10540
2010-11-08,-0.5,-3.79,13.1,13.1,12.6,12.7,37330,0,6.2,473531000,0,37330
2010-11-09,-0.5,-3.94,12.2,12.3,12.2,12.2,6750,0,5.96,82400000,0,6750
2010-11-10,0.2,1.64,12.2,12.5,12.1,12.4,17040,0,6.05,210446000,0,17040
2010-11-11,-0.5,-4.03,12.9,12.9,11.9,11.9,24860,0,5.81,303699000,0,24860
2010-11-12,-0.1,-0.84,12.3,12.3,11.6,11.8,46570,0,5.76,553721000,0,46570
2010-11-15,-0.3,-2.54,11.5,11.5,11.3,11.5,9000,0,5.61,102208000,0,9000
2010-11-16,-0.4,-3.48,11.6,11.6,11.1,11.1,15980,0,5.42,183568000,0,15980
2010-11-17,-0.1,-0.9,11.4,11.4,10.6,11.0,29740,0,5.37,328844000,0,29740
2010-11-18,0.2,1.82,11.0,11.2,11.0,11.2,19030,0,5.47,211236000,0,19030
2010-11-19,0.0,0.0,10.9,11.2,10.7,11.2,3180,37560,5.47,34466000,401892000,40740
2010-11-22,-0.5,-4.46,11.0,11.0,10.7,10.7,43650,0,5.22,468510000,0,43650
2010-11-23,0.0,0.0,10.7,10.7,10.5,10.7,7920,0,5.22,83744000,0,7920
2010-11-24,-0.2,-1.87,10.6,10.6,10.2,10.5,30750,0,5.13,322525000,0,30750
2010-11-25,0.4,3.81,10.6,11.0,10.6,10.9,44500,0,5.32,480678000,0,44500
2010-11-26,-0.3,-2.75,10.7,10.7,10.4,10.6,22010,0,5.17,231706000,0,22010
2010-11-29,-0.1,-0.94,10.5,10.5,10.4,10.5,29000,0,5.13,303500000,0,29000
2010-11-30,0.5,4.76,10.7,11.0,10.7,11.0,93580,0,5.37,1023020000,0,93580
2010-12-01,0.5,4.55,10.9,11.5,10.9,11.5,113900,0,5.61,1306068000,0,113900
2010-12-02,0.5,4.35,11.9,12.0,11.9,12.0,25670,0,5.86,307359000,0,25670
2010-12-03,0.6,5.0,12.6,12.6,12.5,12.6,29820,0,6.15,375432000,0,29820
2010-12-06,0.0,0.0,13.1,13.1,12.6,12.6,34800,0,6.15,447929000,0,34800
2010-12-07,-0.6,-4.76,12.6,12.7,12.0,12.0,17790,0,5.86,217868000,0,17790
2010-12-08,-0.6,-5.0,12.0,12.0,11.4,11.4,105250,0,5.57,1212248000,0,105250
2010-12-09,-0.5,-4.39,11.4,11.4,10.9,10.9,84770,0,5.32,933282000,0,84770
