,quarter,price,price_diff,price_diff_perc
1,2007Q1,49.7,-16.799999999999997,-25.26315789473684
2,2007Q2,45.0,-4.700000000000003,-9.45674044265594
3,2007Q3,44.0,-1.0,-2.2222222222222223
4,2007Q4,51.0,7.0,15.909090909090908
5,2008Q1,25.8,-25.2,-49.411764705882355
6,2008Q2,24.9,-0.9000000000000021,-3.488372093023264
7,2008Q3,25.5,0.6000000000000014,2.4096385542168735
8,2008Q4,18.0,-7.5,-29.41176470588235
9,2009Q1,16.6,-1.3999999999999986,-7.77777777777777
10,2009Q2,20.0,3.3999999999999986,20.481927710843365
11,2009Q3,31.6,11.600000000000001,58.000000000000014
12,2009Q4,26.1,-5.5,-17.40506329113924
13,2010Q1,23.6,-2.5,-9.578544061302681
14,2010Q2,23.4,-0.20000000000000284,-0.847457627118656
15,2010Q3,17.9,-5.5,-23.504273504273506
16,2010Q4,18.6,0.7000000000000028,3.910614525139681
17,2011Q1,17.4,-1.2000000000000028,-6.451612903225821
18,2011Q2,16.6,-0.7999999999999972,-4.597701149425271
19,2011Q3,12.6,-4.000000000000002,-24.096385542168683
20,2011Q4,7.1,-5.5,-43.65079365079365
21,2012Q1,15.9,8.8,123.943661971831
22,2012Q2,12.8,-3.0999999999999996,-19.496855345911946
23,2012Q3,8.4,-4.4,-34.375
24,2012Q4,16.7,8.299999999999999,98.8095238095238
25,2013Q1,17.0,0.3000000000000007,1.796407185628747
26,2013Q2,24.8,7.800000000000001,45.88235294117648
27,2013Q3,17.5,-7.300000000000001,-29.435483870967747
28,2013Q4,25.2,7.699999999999999,43.99999999999999
29,2014Q1,26.0,0.8000000000000007,3.1746031746031775
30,2014Q2,25.0,-1.0,-3.8461538461538463
31,2014Q3,30.0,5.0,20.0
32,2014Q4,27.2,-2.8000000000000007,-9.333333333333336
33,2015Q1,30.2,3.0,11.029411764705882
34,2015Q2,24.2,-6.0,-19.867549668874172
35,2015Q3,21.6,-2.599999999999998,-10.743801652892554
36,2015Q4,23.5,1.8999999999999986,8.796296296296289
37,2016Q1,29.5,6.0,25.53191489361702
38,2016Q2,33.0,3.5,11.864406779661017
39,2016Q3,37.5,4.5,13.636363636363637
40,2016Q4,28.6,-8.899999999999999,-23.73333333333333
41,2017Q1,35.0,6.399999999999999,22.377622377622373
42,2017Q2,33.0,-2.0,-5.714285714285714
43,2017Q3,37.0,4.0,12.121212121212121
44,2017Q4,37.0,0.0,0.0
45,2018Q1,34.5,-2.5,-6.756756756756757
46,2018Q2,30.3,-4.199999999999999,-12.17391304347826
47,2018Q3,49.1,18.8,62.04620462046204
48,2018Q4,43.4,-5.700000000000003,-11.608961303462326
49,2019Q1,35.0,-8.399999999999999,-19.354838709677416
50,2019Q2,28.8,-6.199999999999999,-17.71428571428571
51,2019Q3,28.8,0.0,0.0
52,2019Q4,28.8,0.0,0.0
53,2020Q1,27.0,-1.8000000000000007,-6.250000000000002
54,2020Q2,29.3,2.3000000000000007,8.51851851851852
55,2020Q3,30.0,0.6999999999999993,2.3890784982935127
56,2020Q4,29.8,-0.1999999999999993,-0.6666666666666643
57,2021Q1,36.0,6.199999999999999,20.805369127516773
58,2021Q2,33.6,-2.3999999999999986,-6.6666666666666625
59,2021Q3,40.3,6.699999999999996,19.940476190476176
60,2021Q4,40.7,0.4000000000000057,0.9925558312655228
61,2022Q1,45.1,4.399999999999999,10.810810810810807
62,2022Q2,52.8,7.699999999999996,17.073170731707307
