,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,66.5,1140068.5834872066,75814560802
1,2007-03-30,2007Q1,49.7,1140050.5902192243,56660514334
2,2007-06-29,2007Q2,45.0,1140052.6693799377,51302370122
3,2007-09-28,2007Q3,44.0,1140048.2145547688,50162121440
4,2007-12-28,2007Q4,51.0,1140009.9651220727,58140508221
5,2008-03-31,2008Q1,25.8,1140047.4264193054,29413223602
6,2008-06-30,2008Q2,24.9,1140031.750231512,28386790581
7,2008-09-30,2008Q3,25.5,1349672.9569205325,34416660401
8,2008-12-31,2008Q4,18.0,1349580.472921434,24292448513
9,2009-03-31,2009Q1,16.6,1349626.0481982322,22403792400
10,2009-06-30,2009Q2,20.0,1349612.0168007405,26992240336
11,2009-09-30,2009Q3,31.6,1349643.7693238338,42648743111
12,2009-12-31,2009Q4,26.1,1349616.549590771,35224991944
13,2010-03-31,2010Q1,23.6,1349691.624113005,31852722329
14,2010-06-30,2010Q2,23.4,1349649.9124781196,31581807952
15,2010-09-30,2010Q3,17.9,1518278.2196176923,27177180131
16,2010-12-31,2010Q4,18.6,1518174.4749596124,28238045234
17,2011-03-31,2011Q1,17.4,1518264.3654259376,26417799958
18,2011-06-30,2011Q2,16.6,1518181.818181818,25201818182
19,2011-09-30,2011Q3,12.6,1518192.7482123647,19129228627
20,2011-12-30,2011Q4,7.1,1518255.708940782,10779615533
21,2012-03-30,2012Q1,15.9,1518266.452648475,24140436597
22,2012-06-29,2012Q2,12.8,1518252.8500064046,19433636480
23,2012-09-28,2012Q3,8.4,1518242.277332339,12753235130
24,2012-12-28,2012Q4,16.7,1518206.1655934812,25354042965
25,2013-03-29,2013Q1,17.0,1518210.3163294385,25809575378
26,2013-06-28,2013Q2,24.8,1518282.4361128816,37653404416
27,2013-09-30,2013Q3,17.5,1518204.8623113262,26568585090
28,2013-12-31,2013Q4,25.2,1518223.8772286165,38259241706
29,2014-03-31,2014Q1,26.0,1518250.1198912985,39474503117
30,2014-06-30,2014Q2,25.0,1518268.720127456,37956718003
31,2014-09-30,2014Q3,30.0,1518191.505556401,45545745167
32,2014-12-31,2014Q4,27.2,1518189.6458938755,41294758368
33,2015-03-31,2015Q1,30.2,1518202.1557860484,45849705105
34,2015-06-30,2015Q2,24.2,1518218.6234817817,36740890688
35,2015-09-30,2015Q3,21.6,1518192.225374546,32792952068
36,2015-12-31,2015Q4,23.5,1518220.233656475,35678175491
37,2016-03-31,2016Q1,29.5,1518228.5294837288,44787741620
38,2016-06-30,2016Q2,33.0,1518186.821433932,50100165107
39,2016-09-30,2016Q3,37.5,1518237.5117813384,56933906692
40,2016-12-30,2016Q4,28.6,1518214.8468185388,43420944619
41,2017-03-31,2017Q1,35.0,1518243.520247802,53138523209
42,2017-06-30,2017Q2,33.0,1518210.0508187464,50100931677
43,2017-09-29,2017Q3,37.0,1518214.607754734,56173940487
44,2017-12-29,2017Q4,37.0,1518207.7910298852,56173688268
45,2018-03-30,2018Q1,34.5,1518228.1458251665,52378871031
46,2018-06-29,2018Q2,30.3,1518228.933964793,46002336699
47,2018-09-28,2018Q3,49.1,1518184.9373820552,74542880425
48,2018-12-28,2018Q4,43.4,1518235.4689423852,65891419352
49,2019-03-29,2019Q1,35.0,1518232.500516209,53138137518
50,2019-06-28,2019Q2,28.8,1518242.6140692458,43725387285
51,2019-09-30,2019Q3,28.8,1518202.6894063628,43724237455
52,2019-12-31,2019Q4,28.8,1518214.154299031,43724567644
53,2020-03-31,2020Q1,27.0,1518190.0954039823,40991132576
54,2020-06-30,2020Q2,29.3,1518216.488153197,44483743103
55,2020-09-30,2020Q3,30.0,1518191.7980083118,45545753940
56,2020-12-31,2020Q4,29.8,1518221.0800585358,45242988186
57,2021-03-31,2021Q1,36.0,1518191.6113562917,54654898009
58,2021-06-30,2021Q2,33.6,1518219.350206426,51012170167
59,2021-09-30,2021Q3,40.3,1518200.5250833747,61183481161
60,2021-12-31,2021Q4,40.7,1518207.195056927,61791032839
61,2022-03-31,2022Q1,45.1,1518244.3798745985,68472821532
62,2022-06-30,2022Q2,52.8,1518194.1096937277,80160648992
