,quarter,roa
0,2009Q3,8.81
1,2009Q4,4.24
2,2010Q1,3.33
3,2010Q2,1.82
4,2010Q3,0.01
5,2010Q4,-0.35
6,2011Q1,2.87
7,2011Q2,0.44
8,2011Q3,-0.92
9,2011Q4,-0.92
10,2012Q1,1.58
11,2012Q2,-1.0
12,2012Q3,-0.41
13,2012Q4,1.18
14,2013Q1,0.61
15,2013Q2,0.11
16,2013Q3,-0.05
17,2013Q4,0.14
18,2014Q1,1.94
19,2014Q2,0.07
20,2014Q3,1.24
21,2014Q4,-0.75
22,2015Q1,0.17
23,2015Q2,0.61
24,2015Q3,0.18
25,2015Q4,2.02
26,2016Q1,0.3
27,2016Q2,1.66
28,2016Q3,0.22
29,2016Q4,1.57
30,2017Q1,3.74
31,2017Q2,0.61
32,2017Q3,0.29
33,2017Q4,0.09
34,2018Q1,0.24
35,2018Q2,1.28
36,2018Q3,-0.76
37,2018Q4,0.33
38,2019Q1,1.1
39,2019Q2,-2.37
40,2019Q3,0.6
41,2019Q4,1.11
42,2020Q1,0.09
43,2020Q2,-2.21
44,2020Q3,2.03
45,2020Q4,0.35
46,2021Q1,0.16
47,2021Q2,-0.14
48,2021Q3,0.05
49,2021Q4,-8.59
50,2022Q1,-2.43
51,2022Q2,10.6
52,2022Q3,0.25
