quarter,s,ln_s
2017Q4,0.04335532495056952,0.003599274352476821
2018Q1,0.07770205828760889,0.004831733416106379
2018Q2,0.08292775435451054,0.007223924515023446
2018Q3,0.06905620484548519,0.008420169573998349
2018Q4,0.0575223905392699,0.008169948720955403
2019Q1,0.0643113923957314,0.009392081349717788
2019Q2,0.038073537225417994,0.00661990805856637
2019Q3,0.05135968898100792,0.009784041475452627
2019Q4,0.03802822538656314,0.008364172623796493
2020Q1,0.07315281462230996,0.016618138528296626
2020Q2,0.046754094439860644,0.008218085130030023
2020Q3,0.10259701695510987,0.008458242088546352
2020Q4,0.06874292977636218,0.008211541893127316
2021Q1,0.05111408348100935,0.008062886927651206
2021Q2,0.056573884453005735,0.00852076935466602
2021Q3,0.04320364770169247,0.007063819901618142
2021Q4,0.12669728009989062,0.011520209455714428
2022Q1,0.07828881574637715,0.0069867608776058646
2022Q2,0.04200677908672837,0.005848548118573722
2022Q3,0.031663985288263405,0.00518329812944843
