,date,quarter,price,shares_est,market_cap
0,2017-12-29,2017Q4,12.05,17999643.016510487,216895698349
1,2018-03-30,2018Q1,16.3,17999913.80053444,293398594949
2,2018-06-29,2018Q2,15.7,18000757.51199394,282611892938
3,2018-09-28,2018Q3,7.06,18718970.38081805,132155930889
4,2018-12-28,2018Q4,6.85,18719172.70267912,128226333013
5,2019-03-29,2019Q1,6.0,18720524.396596637,112323146380
6,2019-06-28,2019Q2,5.35,18720396.722725317,100154122467
7,2019-09-30,2019Q3,4.5,18720440.197918445,84241980891
8,2019-12-31,2019Q4,4.53,18719996.702934388,84801585064
9,2020-03-31,2020Q1,4.37,18719047.61904762,81802238095
10,2020-06-30,2020Q2,6.68,18720181.297709923,125050811069
11,2020-09-30,2020Q3,15.2,38053346.09694544,578410860674
12,2020-12-31,2020Q4,5.9,38055675.62894441,224528486211
13,2021-03-31,2021Q1,6.44,39956675.10853835,257320987699
14,2021-06-30,2021Q2,6.14,39957674.79239218,245340123225
15,2021-09-30,2021Q3,6.7,39955954.17813693,267704892994
16,2021-12-31,2021Q4,12.9,39955257.85833114,515422826372
17,2022-03-31,2022Q1,11.1,42754326.215022095,474573020987
18,2022-06-30,2022Q2,5.79,42754143.39346214,247546490248
