,quarter,roa
0,2007Q3,13.49
1,2007Q4,6.53
2,2008Q1,3.91
3,2008Q2,3.75
4,2008Q3,3.91
5,2008Q4,3.91
6,2009Q1,-1.29
7,2009Q2,0.0
8,2009Q3,2.59
9,2009Q4,3.68
10,2010Q1,2.8
11,2010Q2,1.8
12,2010Q3,2.21
13,2010Q4,3.5
14,2011Q1,0.44
15,2011Q2,-0.41
16,2011Q3,-0.17
17,2011Q4,0.48
18,2012Q1,0.16
19,2012Q2,-1.07
20,2012Q3,-1.13
21,2012Q4,-1.77
22,2013Q1,-0.45
23,2013Q2,-0.07
24,2013Q3,-0.49
25,2013Q4,1.61
26,2014Q1,0.11
27,2014Q2,0.23
28,2014Q3,1.0
29,2014Q4,1.28
30,2015Q1,1.19
31,2015Q2,0.69
32,2015Q3,0.76
33,2015Q4,2.02
34,2016Q1,0.69
35,2016Q2,2.09
36,2016Q3,0.87
37,2016Q4,0.26
38,2017Q1,1.21
39,2017Q2,1.64
40,2017Q3,0.87
41,2017Q4,0.27
42,2018Q1,1.31
43,2018Q2,0.37
44,2018Q3,1.35
45,2018Q4,1.54
46,2019Q1,0.53
47,2019Q2,1.8
48,2019Q3,0.64
49,2019Q4,2.08
50,2020Q1,0.31
51,2020Q2,0.01
52,2020Q3,-0.11
53,2020Q4,0.82
54,2021Q1,2.44
55,2021Q2,0.13
56,2021Q3,-0.24
57,2021Q4,0.7
58,2022Q1,1.54
59,2022Q2,5.78
