quarter,quarter,change_perc_mean,change_perc_stdv
2010Q2,2010Q2,0.4860416666666667,4.482202982094301
2010Q3,2010Q3,-1.7859375000000002,4.1878633104654766
2010Q4,2010Q4,-0.624242424242424,4.527271571132869
2011Q1,2011Q1,-0.49561403508771923,3.4995561032507387
2011Q2,2011Q2,0.0021311475409837213,4.3084908861278794
2011Q3,2011Q3,0.3161538461538463,4.049379463382203
2011Q4,2011Q4,0.02723076923076924,1.1912591915861388
2012Q1,2012Q1,-0.22423728813559324,2.50804100183021
2012Q2,2012Q2,-1.4695161290322583,4.283808029947246
2012Q3,2012Q3,-0.5631250000000001,4.7734593209630365
2012Q4,2012Q4,0.25276923076923075,1.172560643011039
2013Q1,2013Q1,0.6031034482758622,2.283966392121123
2013Q2,2013Q2,-0.6611666666666667,2.4948666563101844
2013Q3,2013Q3,-0.041,0.2245662485771181
2013Q4,2013Q4,-0.4928846153846154,3.4117647302621315
2014Q1,2014Q1,0.5732142857142856,4.615845084505744
2014Q2,2014Q2,-0.42704918032786904,4.794232070680454
2014Q3,2014Q3,0.17265624999999996,3.628288433865946
2014Q4,2014Q4,-0.15045454545454554,3.6532693184717044
2015Q1,2015Q1,0.25732142857142865,2.564982006721528
2015Q2,2015Q2,-0.10262295081967215,3.8310281046734462
2015Q3,2015Q3,-0.056307692307692364,5.101379889681434
2015Q4,2015Q4,0.031818181818181974,4.447326909881558
2016Q1,2016Q1,0.34423728813559323,3.708888765352506
2016Q2,2016Q2,0.3080645161290322,4.055234156166966
2016Q3,2016Q3,0.3570769230769231,4.294740141686734
2016Q4,2016Q4,0.9038461538461541,3.833450914445304
2017Q1,2017Q1,0.7991525423728814,3.9732928618445436
2017Q2,2017Q2,-0.9009677419354837,4.365050357314698
2017Q3,2017Q3,0.24562500000000007,2.9381880146654695
2017Q4,2017Q4,0.7015384615384614,2.9696023675155296
2018Q1,2018Q1,0.5535593220338983,2.4336142858123337
2018Q2,2018Q2,-0.31161290322580654,4.846885494339702
2018Q3,2018Q3,0.7039062500000001,4.310164662706387
2018Q4,2018Q4,0.2230769230769231,1.2623055828979703
2019Q1,2019Q1,-1.5301724137931045,6.343308808218201
2019Q2,2019Q2,0.9301639344262297,3.518833846509986
2019Q3,2019Q3,0.7064615384615385,2.2517579457290355
2019Q4,2019Q4,0.24772727272727274,1.413317750166983
2020Q1,2020Q1,-1.4801694915254235,4.915269835622885
2020Q2,2020Q2,-1.0859016393442622,5.25980936823417
2020Q3,2020Q3,0.03461538461538463,4.427730117157618
2020Q4,2020Q4,-0.04878787878787877,4.869082527746338
2021Q1,2021Q1,0.7715517241379309,6.311033446587361
2021Q2,2021Q2,0.08557377049180329,5.870206846040483
2021Q3,2021Q3,0.914516129032258,4.756186886199584
2021Q4,2021Q4,0.708615384615385,5.056022670082148
2022Q1,2022Q1,0.00499999999999989,3.7492002656005115
2022Q2,2022Q2,-1.0464999999999998,4.248919633371225
2022Q3,2022Q3,-0.20812500000000006,2.8463359208995653
