,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,61.9,1700004.9347380889,105230305460
1,2010-09-30,2010Q3,38.9,1700004.9347380889,66130191961
2,2010-12-31,2010Q4,26.0,1699975.6176853057,44199366060
3,2011-03-31,2011Q1,20.5,1699983.839689722,34849668714
4,2011-06-30,2011Q2,18.4,1700000.0,31280000000
5,2011-09-30,2011Q3,22.5,1700008.6192035857,38250193932
6,2011-12-30,2011Q4,22.8,1699995.94205251,38759907479
7,2012-03-30,2012Q1,21.0,1699982.6253149165,35699635132
8,2012-06-29,2012Q2,9.4,1699959.6719989246,15979620917
9,2012-09-28,2012Q3,7.5,1699982.3804070123,12749867853
10,2012-12-28,2012Q4,8.8,1700025.6937307296,14960226105
11,2013-03-29,2013Q1,12.3,1700018.4859968573,20910227378
12,2013-06-28,2013Q2,8.1,1700064.1573994868,13770519675
13,2013-09-16,2013Q3,8.0,1700026.08922515,13600208714
14,2013-12-31,2013Q4,6.0,1699995.4716297605,10199972830
15,2014-03-31,2014Q1,7.8,1699968.341549455,13259753064
16,2014-06-30,2014Q2,5.6,1699976.6627771296,9519869312
17,2014-09-30,2014Q3,6.0,1700035.319642767,10200211918
18,2014-12-31,2014Q4,5.2,1700008.7512032904,8840045506
19,2015-03-31,2015Q1,5.9,1699946.2269223875,10029682739
20,2015-06-30,2015Q2,5.3,4000067.521944632,21200357866
21,2015-09-30,2015Q3,4.7,3999933.284408566,18799686437
22,2015-12-31,2015Q4,4.5,4000000.0,18000000000
23,2016-03-31,2016Q1,5.3,3999925.821526593,21199606854
24,2016-06-30,2016Q2,6.1,4000148.104265403,24400903436
25,2016-09-30,2016Q3,5.6,12000295.275590552,67201653543
26,2016-12-30,2016Q4,9.6,12000198.826921163,115201908738
27,2017-03-31,2017Q1,14.7,11999348.619072434,176390424700
28,2017-06-30,2017Q2,7.9,11999436.683190629,94795549797
29,2017-09-29,2017Q3,9.0,11999660.287623148,107996942589
30,2017-12-29,2017Q4,13.8,12000000.0,165600000000
31,2018-03-30,2018Q1,18.8,11999404.289118348,225588800635
32,2018-06-29,2018Q2,14.4,11999801.508535134,172797141723
33,2018-09-28,2018Q3,21.3,11999596.814837214,255591412156
34,2018-12-28,2018Q4,24.5,11999403.993245255,293985397835
35,2019-03-29,2019Q1,8.9,12000206.99648106,106801842269
36,2019-06-28,2019Q2,15.1,12000101.337657074,181201530199
37,2019-09-30,2019Q3,23.5,11999293.856552005,281983405629
38,2019-12-31,2019Q4,27.5,11999898.487463202,329997208405
39,2020-03-31,2020Q1,10.6,12000216.849181397,127202298601
40,2020-06-30,2020Q2,5.0,11999677.280550774,59998386403
41,2020-09-30,2020Q3,4.8,11999890.698436989,57599475352
42,2020-12-31,2020Q4,4.3,12000206.143063286,51600886415
43,2021-03-31,2021Q1,6.0,12000413.564929694,72002481390
44,2021-06-30,2021Q2,5.7,11999593.371962996,68397682220
45,2021-09-30,2021Q3,9.2,11999465.52645644,110395082843
46,2021-12-31,2021Q4,13.9,11999506.514015002,166793140545
47,2022-03-31,2022Q1,13.4,12000295.362803975,160803957862
48,2022-06-30,2022Q2,6.8,11999606.531575842,81597324415
