,quarter,roa
0,2011Q3,0.0
1,2012Q1,0.0
2,2012Q3,5.68
3,2013Q1,0.98
4,2013Q3,3.14
5,2014Q1,1.37
6,2014Q2,2.43
7,2014Q3,1.58
8,2014Q4,2.21
9,2015Q1,1.51
10,2015Q2,2.61
11,2015Q3,2.38
12,2015Q4,2.35
13,2016Q1,2.45
14,2016Q2,3.65
15,2016Q3,3.51
16,2016Q4,2.07
17,2017Q1,3.02
18,2017Q2,3.13
19,2017Q3,3.05
20,2017Q4,2.85
21,2018Q1,2.56
22,2018Q2,2.29
23,2018Q3,3.52
24,2018Q4,3.05
25,2019Q1,2.94
26,2019Q2,3.53
27,2019Q3,3.96
28,2019Q4,2.51
29,2020Q1,1.82
30,2020Q2,2.26
31,2020Q3,1.75
32,2020Q4,1.95
33,2021Q1,0.9
34,2021Q2,1.67
35,2021Q3,0.56
36,2021Q4,1.92
37,2022Q1,1.49
38,2022Q2,2.2
