,timestamp,delta_volume,date,note
0,1473872400,329994572,2016-09-15,"Niêm yết cổ phiếu lần đầu - 329,994,572 CP"
1,1475600400,329994572,2016-10-05,"Giao dịch lần đầu - 329,994,572 CP"
2,1483462800,32999442,2017-01-04,"Niêm yết cổ phiếu bổ sung - 32,999,442 CP"
3,1484154000,32999442,2017-01-12,"Giao dịch bổ sung - 32,999,442 CP"
4,1619110800,21166270,2021-04-23,"Niêm yết cổ phiếu bổ sung - 21,166,270 CP"
5,1623862800,15015460,2021-06-17,"Niêm yết cổ phiếu bổ sung - 15,015,460 CP"
6,1624554000,15015460,2021-06-25,"Giao dịch bổ sung - 15,015,460 CP"
7,1636995600,219546224,2021-11-16,"Niêm yết cổ phiếu bổ sung - 219,546,224 CP"
8,1637773200,213545555,2021-11-25,"Giao dịch bổ sung - 213,545,555 CP"
9,1645376400,49493875,2022-02-21,"Niêm yết cổ phiếu bổ sung - 49,493,875 CP"
10,1646154000,49493875,2022-03-02,"Giao dịch bổ sung - 49,493,875 CP"
11,1666026000,6000669,2022-10-18,"Giao dịch bổ sung - 6,000,669 CP"
