,quarter,roa
0,2007Q2,0.0
1,2007Q3,0.0
2,2007Q4,0.0
3,2008Q1,0.0
4,2008Q2,0.0
5,2008Q3,0.0
6,2008Q4,0.0
7,2009Q1,0.0
8,2009Q4,0.0
9,2010Q1,0.0
10,2010Q2,0.0
11,2010Q3,0.0
12,2010Q4,0.0
13,2011Q1,0.0
14,2011Q2,0.0
15,2011Q3,3.25
16,2011Q4,0.75
17,2012Q1,1.64
18,2012Q2,0.86
19,2012Q3,0.77
20,2012Q4,0.65
21,2013Q1,0.9
22,2013Q2,0.52
23,2013Q3,0.43
24,2013Q4,1.01
25,2014Q1,0.33
26,2014Q2,0.37
27,2014Q3,0.37
28,2014Q4,0.46
29,2015Q1,0.42
30,2015Q2,0.49
31,2015Q3,0.52
32,2015Q4,2.05
33,2016Q1,0.54
34,2016Q2,0.21
35,2016Q3,0.66
36,2016Q4,1.82
37,2017Q1,0.59
38,2017Q2,0.79
39,2017Q3,0.76
40,2017Q4,0.56
41,2018Q1,0.82
42,2018Q2,0.32
43,2018Q3,1.02
44,2018Q4,0.51
45,2019Q1,1.09
46,2019Q2,1.01
47,2019Q3,0.71
48,2019Q4,0.53
49,2020Q1,0.39
50,2020Q2,1.44
51,2020Q3,0.7
52,2020Q4,0.86
53,2021Q1,0.8
54,2021Q2,1.11
55,2021Q3,1.4
56,2021Q4,0.25
57,2022Q1,0.85
58,2022Q2,0.72
