,quarter,roa
0,2006Q4,3.53
1,2007Q1,3.17
2,2007Q2,2.74
3,2007Q3,3.71
4,2007Q4,1.73
5,2008Q1,4.17
6,2008Q2,2.76
7,2008Q3,1.43
8,2008Q4,0.94
9,2009Q1,1.69
10,2009Q2,1.15
11,2009Q3,1.73
12,2009Q4,3.25
13,2010Q1,0.92
14,2010Q2,1.52
15,2010Q3,0.71
16,2010Q4,0.21
17,2011Q1,0.1
18,2011Q2,0.26
19,2011Q3,-2.21
20,2011Q4,-0.9
21,2012Q1,-2.97
22,2012Q2,-2.96
23,2012Q3,-2.64
24,2012Q4,0.3
25,2013Q1,0.59
26,2013Q2,-0.7
27,2013Q3,0.33
28,2013Q4,0.42
29,2014Q1,0.5
30,2014Q2,2.11
31,2014Q3,1.87
32,2014Q4,3.06
33,2015Q1,1.27
34,2015Q2,4.32
35,2015Q3,0.77
36,2015Q4,2.38
37,2016Q1,4.79
38,2016Q2,1.82
39,2016Q3,4.04
40,2016Q4,1.91
41,2017Q1,2.9
42,2017Q2,-0.64
43,2017Q3,2.91
44,2017Q4,1.72
45,2018Q1,0.14
46,2018Q2,2.22
47,2018Q3,1.96
48,2018Q4,2.04
49,2019Q1,0.28
50,2019Q2,1.52
51,2019Q3,0.78
52,2019Q4,0.41
53,2020Q1,0.21
54,2020Q2,0.57
55,2020Q3,3.75
56,2020Q4,4.82
57,2021Q1,4.45
58,2021Q2,0.46
59,2021Q3,-2.58
60,2021Q4,9.8
61,2022Q1,3.96
62,2022Q2,5.71
63,2022Q3,3.44
