,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,40.2,1625753.6904844411,65355298357
1,2007-03-30,2007Q1,50.0,1625707.409093866,81285370455
2,2007-06-29,2007Q2,80.0,1625690.09937431,130055207950
3,2007-09-28,2007Q3,88.0,1625757.5757575757,143066666667
4,2007-12-28,2007Q4,76.0,1648064.039968207,125252867038
5,2008-03-31,2008Q1,41.0,4331117.927743695,177575835037
6,2008-06-30,2008Q2,26.9,4331184.15507796,116508853772
7,2008-09-30,2008Q3,24.2,4331238.370891049,104815968576
8,2008-12-31,2008Q4,13.5,4331222.104144527,58471498406
9,2009-03-31,2009Q1,16.3,4331236.184322394,70599149804
10,2009-06-30,2009Q2,25.0,8056092.994226868,201402324856
11,2009-09-30,2009Q3,25.0,8056195.9654178675,201404899135
12,2009-12-31,2009Q4,16.9,8055866.322432588,136144140849
13,2010-03-31,2010Q1,16.0,8055634.301913536,128890148831
14,2010-06-30,2010Q2,16.5,8055863.933959579,132921754910
15,2010-09-30,2010Q3,13.6,8055817.828381006,109559122466
16,2010-12-31,2010Q4,13.9,8056085.09462633,111979582815
17,2011-03-31,2011Q1,12.6,8055885.603757944,101504158607
18,2011-06-30,2011Q2,8.8,8056010.282080769,70892890482
19,2011-09-30,2011Q3,6.5,8055940.991747608,52363616446
20,2011-12-30,2011Q4,4.8,11116247.802254628,53357989451
21,2012-03-30,2012Q1,5.0,11116769.90135352,55583849507
22,2012-06-29,2012Q2,5.6,11116215.88242559,62250808942
23,2012-09-28,2012Q3,3.8,11116695.863091229,42243444280
24,2012-12-28,2012Q4,3.4,11116512.655685011,37796143029
25,2013-03-29,2013Q1,4.7,11115838.30351226,52244440027
26,2013-06-28,2013Q2,4.0,11116275.936405282,44465103746
27,2013-09-30,2013Q3,3.8,11116633.266533066,42243206413
28,2013-12-31,2013Q4,4.2,11116664.457112554,46689990720
29,2014-03-31,2014Q1,7.5,11116376.48906925,83372823668
30,2014-06-30,2014Q2,6.9,11115773.698014235,76698838516
31,2014-09-30,2014Q3,7.0,11116795.25222552,77817566766
32,2014-12-31,2014Q4,8.7,11115935.640290942,96708640071
33,2015-03-31,2015Q1,9.7,11116463.284093345,107829693856
34,2015-06-30,2015Q2,9.0,11116270.182478266,100046431642
35,2015-09-30,2015Q3,10.8,11115874.639635451,120051446108
36,2015-12-31,2015Q4,17.6,11116020.69374947,195641964210
37,2016-03-31,2016Q1,20.9,11116454.399063095,232333896940
38,2016-06-30,2016Q2,37.5,11116007.37856118,416850276696
39,2016-09-30,2016Q3,36.3,14231593.038821954,516606827309
40,2016-12-30,2016Q4,41.0,14231861.85767999,583506336165
41,2017-03-31,2017Q1,55.0,14231429.669813337,782728631840
42,2017-06-30,2017Q2,49.0,14231484.731484732,697342751843
43,2017-09-29,2017Q3,39.1,23342149.18474772,912678033124
44,2017-12-29,2017Q4,36.65,23342660.27561414,855508499101
45,2018-03-30,2018Q1,37.5,23342736.16412214,875352606155
46,2018-06-29,2018Q2,15.8,35012176.422837555,553192387481
47,2018-09-28,2018Q3,18.5,35012302.28471002,647727592267
48,2018-12-28,2018Q4,15.7,35012991.03000309,549703959171
49,2019-03-29,2019Q1,16.6,35014173.47095979,581235279618
50,2019-06-28,2019Q2,14.95,34879598.66220736,521450000000
51,2019-09-30,2019Q3,17.4,36608973.33546224,636996136037
52,2019-12-31,2019Q4,16.5,36609735.000393175,604060627506
53,2020-03-31,2020Q1,9.88,36609433.66708385,361701204631
54,2020-06-30,2020Q2,12.0,36745202.3726448,440942428472
55,2020-09-30,2020Q3,13.45,36610275.88344699,492408210632
56,2020-12-31,2020Q4,18.8,36609287.37518808,688254602654
57,2021-03-31,2021Q1,21.2,36745233.96880416,778998960139
58,2021-06-30,2021Q2,23.4,47765235.40189596,1117706508404
59,2021-09-30,2021Q3,19.35,47767170.15772344,924294742552
60,2021-12-31,2021Q4,29.2,49515726.340749,1445859209150
61,2022-03-31,2022Q1,37.2,49518240.13477613,1842078533014
62,2022-06-30,2022Q2,19.4,49516732.11041435,960624602942
