,quarter,roa
0,2005Q1,2.24
1,2005Q2,1.41
2,2005Q3,1.15
3,2005Q4,2.49
4,2006Q1,1.91
5,2006Q2,2.54
6,2006Q3,1.29
7,2006Q4,2.11
8,2007Q1,1.56
9,2007Q2,2.29
10,2007Q3,10.49
11,2007Q4,0.05
12,2008Q1,2.95
13,2008Q2,0.09
14,2008Q3,-3.63
15,2008Q4,1.23
16,2009Q1,-1.35
17,2009Q2,4.49
18,2009Q3,-5.05
19,2009Q4,-6.95
20,2010Q1,-13.61
21,2010Q2,-3.72
22,2010Q3,0.47
23,2010Q4,7.42
24,2011Q1,0.39
25,2011Q2,-0.07
26,2011Q3,0.22
27,2011Q4,-1.04
28,2012Q1,0.32
29,2012Q2,0.98
30,2012Q3,1.22
31,2012Q4,-1.27
32,2013Q1,1.5
33,2013Q2,2.0
34,2013Q3,1.46
35,2013Q4,2.13
36,2014Q1,5.43
37,2014Q2,3.3
38,2014Q3,15.98
39,2014Q4,3.79
40,2015Q1,3.15
41,2015Q2,2.83
42,2015Q3,3.49
43,2015Q4,11.69
44,2016Q1,8.17
45,2016Q2,1.12
46,2016Q3,4.07
47,2016Q4,-1.65
48,2017Q1,1.14
49,2017Q2,0.6
50,2017Q3,0.53
51,2017Q4,-0.05
52,2018Q1,1.93
53,2018Q2,1.82
54,2018Q3,2.96
55,2018Q4,-0.97
56,2019Q1,-0.63
57,2019Q2,1.51
58,2019Q3,-0.71
59,2019Q4,1.53
60,2020Q1,-19.04
61,2020Q2,6.79
62,2020Q3,7.02
63,2020Q4,1.49
64,2021Q1,10.75
65,2021Q2,2.02
66,2021Q3,-3.36
67,2021Q4,-2.44
68,2022Q1,0.02
69,2022Q2,-4.68
