,quarter,roa
0,2007Q4,6.46
1,2008Q1,2.62
2,2008Q2,4.99
3,2008Q3,2.99
4,2008Q4,5.37
5,2009Q1,0.54
6,2009Q2,1.18
7,2009Q3,2.32
8,2009Q4,1.34
9,2010Q1,0.11
10,2010Q2,1.15
11,2010Q3,0.29
12,2010Q4,0.27
13,2011Q1,-0.43
14,2011Q2,-1.32
15,2011Q3,-0.95
16,2011Q4,-2.47
17,2012Q1,-1.86
18,2012Q2,-0.83
19,2012Q3,-7.54
20,2012Q4,0.14
21,2013Q1,-0.2
22,2013Q2,1.13
23,2013Q3,0.04
24,2013Q4,0.13
25,2014Q1,0.28
26,2014Q2,1.94
27,2014Q3,0.82
28,2014Q4,2.31
29,2015Q1,0.52
30,2015Q2,0.2
31,2015Q3,0.31
32,2015Q4,0.81
33,2016Q1,0.18
34,2016Q2,1.09
35,2016Q3,0.24
36,2016Q4,3.0
37,2017Q1,3.65
38,2017Q2,1.71
39,2017Q3,0.91
40,2017Q4,2.76
41,2018Q1,1.07
42,2018Q2,0.55
43,2018Q3,1.15
44,2018Q4,3.98
45,2019Q1,0.84
46,2019Q2,0.41
47,2019Q3,0.06
48,2019Q4,-0.71
49,2020Q1,0.13
50,2020Q2,0.34
51,2020Q3,0.07
52,2020Q4,-0.01
53,2021Q1,0.35
54,2021Q2,0.39
55,2021Q3,0.14
56,2021Q4,0.92
57,2022Q1,4.21
58,2022Q2,-1.3
