,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,245.0,8000099.191588554,1960024301939
1,2007-03-30,2007Q1,263.0,8000125.976316453,2104033131771
2,2007-06-29,2007Q2,435.0,7999854.168945277,3479936563491
3,2007-09-28,2007Q3,400.0,9999953.722985793,3999981489194
4,2007-12-28,2007Q4,234.0,20000000.0,4680000000000
5,2008-03-31,2008Q1,158.0,19999940.92627599,3159990666352
6,2008-06-30,2008Q2,143.0,19999942.132978417,2859991725016
7,2008-09-30,2008Q3,132.0,19999861.973775014,2639981780538
8,2008-12-31,2008Q4,119.0,19999841.79301253,2379981173368
9,2009-03-31,2009Q1,106.0,20000027.610580374,2120002926722
10,2009-06-30,2009Q2,114.0,19999896.88329767,2279988244696
11,2009-09-30,2009Q3,165.0,19999794.022062525,3299966013640
12,2009-12-31,2009Q4,114.0,26663239.41082594,3039609292834
13,2010-03-31,2010Q1,118.0,26662754.573696926,3146205039696
14,2010-06-30,2010Q2,117.0,26662652.666617718,3119530361994
15,2010-09-30,2010Q3,114.0,26912939.49916067,3068075102904
16,2010-12-31,2010Q4,120.0,26912892.42625229,3229547091150
17,2011-03-31,2011Q1,117.0,26912715.898807883,3148787760161
18,2011-06-30,2011Q2,57.0,27162887.095359243,1548284564435
19,2011-09-30,2011Q3,66.5,65176190.24461411,4334216651267
20,2011-12-30,2011Q4,56.0,65177267.20836835,3649926963669
21,2012-03-30,2012Q1,64.0,65176718.6470459,4171309993411
22,2012-06-29,2012Q2,63.5,65377262.41923752,4151456163622
23,2012-09-28,2012Q3,73.0,65376146.41995173,4772458688656
24,2012-12-28,2012Q4,73.0,65376090.81782377,4772454629701
25,2013-03-29,2013Q1,81.5,65375797.33256016,5328127482604
26,2013-06-28,2013Q2,87.0,65375485.86739122,5687667270463
27,2013-09-30,2013Q3,110.0,65375647.30084415,7191321203093
28,2013-12-31,2013Q4,114.0,65377263.88018342,7453008082341
29,2014-03-31,2014Q1,139.0,65375552.64960458,9087201818295
30,2014-06-30,2014Q2,98.0,87162663.80236305,8541941052632
31,2014-09-30,2014Q3,91.5,87164939.34281354,7975591949867
32,2014-12-31,2014Q4,96.0,87163483.89555937,8367694453974
33,2015-03-31,2015Q1,89.5,87163540.83047508,7801136904328
34,2015-06-30,2015Q2,73.5,87165152.11378902,6406638680363
35,2015-09-30,2015Q3,66.5,87164607.83952211,5796446421328
36,2015-12-31,2015Q4,66.5,87163793.40127829,5796392261185
37,2016-03-31,2016Q1,84.0,87163053.04685208,7321696455936
38,2016-06-30,2016Q2,103.0,87164230.19325393,8977915709905
39,2016-09-30,2016Q3,112.0,87163698.6985321,9762334254236
40,2016-12-30,2016Q4,98.0,87163569.55696775,8542029816583
41,2017-03-31,2017Q1,138.4,87165009.48330364,12063637312489
42,2017-06-30,2017Q2,124.3,130743136.53475349,16251371871270
43,2017-09-29,2017Q3,106.5,130748870.65548076,13924754724809
44,2017-12-29,2017Q4,115.0,130744456.0272934,15035612443139
45,2018-03-30,2018Q1,111.0,130744051.23650134,14512589687252
46,2018-06-29,2018Q2,102.0,130746991.71049114,13336193154470
47,2018-09-28,2018Q3,100.0,130745544.24641097,13074554424641
48,2018-12-28,2018Q4,79.0,130748669.54930983,10329144894395
49,2019-03-29,2019Q1,118.3,130748808.59544234,15467584056841
50,2019-06-28,2019Q2,109.0,130747014.25452678,14251424553743
51,2019-09-30,2019Q3,93.8,130745077.0371591,12263888226086
52,2019-12-31,2019Q4,91.5,130745596.717377,11963222099640
53,2020-03-31,2020Q1,79.0,130744702.91895096,10328831530597
54,2020-06-30,2020Q2,91.5,130747982.79746056,11963440425968
55,2020-09-30,2020Q3,105.5,130744394.26969792,13793533595453
56,2020-12-31,2020Q4,104.0,130745291.31550018,13597510296812
57,2021-03-31,2021Q1,99.7,130745060.65857886,13035282547660
58,2021-06-30,2021Q2,95.6,130745146.74411497,12499236028737
59,2021-09-30,2021Q3,99.9,130743828.49718492,13061308466869
60,2021-12-31,2021Q4,113.0,130743968.0132359,14774068385496
61,2022-03-31,2022Q1,111.2,130745814.97797357,14538934625551
62,2022-06-30,2022Q2,87.8,130744885.3068816,11479400929944
