,quarter,roa
0,2004Q4,23.18
1,2005Q2,28.48
2,2005Q4,16.02
3,2006Q1,2.71
4,2006Q2,5.65
5,2006Q3,3.8
6,2006Q4,7.09
7,2007Q1,5.44
8,2007Q2,4.58
9,2007Q3,3.87
10,2007Q4,4.28
11,2008Q1,4.26
12,2008Q2,3.04
13,2008Q3,3.27
14,2008Q4,3.01
15,2009Q1,3.6
16,2009Q2,4.41
17,2009Q3,5.62
18,2009Q4,10.0
19,2010Q1,4.79
20,2010Q2,6.1
21,2010Q3,4.86
22,2010Q4,7.8
23,2011Q1,4.7
24,2011Q2,6.05
25,2011Q3,5.07
26,2011Q4,6.2
27,2012Q1,5.06
28,2012Q2,7.45
29,2012Q3,4.35
30,2012Q4,5.69
31,2013Q1,4.7
32,2013Q2,4.88
33,2013Q3,7.78
34,2013Q4,4.74
35,2014Q1,3.97
36,2014Q2,5.11
37,2014Q3,4.53
38,2014Q4,3.52
39,2015Q1,3.4
40,2015Q2,4.76
41,2015Q3,5.24
42,2015Q4,5.17
43,2016Q1,4.47
44,2016Q2,4.25
45,2016Q3,4.61
46,2016Q4,6.44
47,2017Q1,4.44
48,2017Q2,4.61
49,2017Q3,3.34
50,2017Q4,3.56
51,2018Q1,4.14
52,2018Q2,3.32
53,2018Q3,3.33
54,2018Q4,4.91
55,2019Q1,3.22
56,2019Q2,4.07
57,2019Q3,2.85
58,2019Q4,5.1
59,2020Q1,4.24
60,2020Q2,4.37
61,2020Q3,3.83
62,2020Q4,4.78
63,2021Q1,4.47
64,2021Q2,4.35
65,2021Q3,4.44
66,2021Q4,3.72
67,2022Q1,5.45
68,2022Q2,4.75
