,timestamp,delta_volume,date,note
0,1511110800,8000000.0,2017-11-20,"Niêm yết cổ phiếu lần đầu - 8,000,000 CP"
1,1511888400,8000000.0,2017-11-29,"Giao dịch lần đầu - 8,000,000 CP"
2,1527181200,1599982.0,2018-05-25,"Niêm yết cổ phiếu bổ sung - 1,599,982 CP"
3,1528304400,1599982.0,2018-06-07,"Giao dịch bổ sung - 1,599,982 CP"
4,1543165200,1500000.0,2018-11-26,"Niêm yết cổ phiếu bổ sung - 1,500,000 CP"
5,1544374800,1500000.0,2018-12-10,"Giao dịch bổ sung - 1,500,000 CP"
6,1577898000,8609922.0,2020-01-02,"Niêm yết cổ phiếu bổ sung - 8,609,922 CP"
7,1579107600,8609922.0,2020-01-16,"Giao dịch bổ sung - 8,609,922 CP"
8,1618160400,,2021-04-12,Đưa cổ phiếu vào diện cảnh báo
9,1649350800,,2022-04-08,Đưa cổ phiếu vào diện kiểm soát
