,quarter,roa
0,2009Q4,21.32
1,2010Q1,5.82
2,2010Q2,15.64
3,2010Q3,13.87
4,2010Q4,13.09
5,2011Q1,18.64
6,2011Q2,25.87
7,2011Q3,17.54
8,2011Q4,15.13
9,2012Q1,11.93
10,2012Q2,11.98
11,2012Q3,11.01
12,2012Q4,11.07
13,2013Q1,8.27
14,2013Q2,9.22
15,2013Q3,5.63
16,2013Q4,4.95
17,2014Q1,4.64
18,2014Q2,2.36
19,2014Q3,0.81
20,2014Q4,1.39
21,2015Q1,2.15
22,2015Q2,2.13
23,2015Q3,2.86
24,2015Q4,0.48
25,2016Q1,0.24
26,2016Q2,0.49
27,2016Q3,1.82
28,2016Q4,4.1
29,2017Q1,2.99
30,2017Q2,4.89
31,2017Q3,4.46
32,2017Q4,3.52
33,2018Q1,4.73
34,2018Q2,2.2
35,2018Q3,2.47
36,2018Q4,4.57
37,2019Q1,1.84
38,2019Q2,1.2
39,2019Q3,0.21
40,2019Q4,-0.77
41,2020Q1,1.01
42,2020Q2,1.43
43,2020Q3,0.04
44,2020Q4,3.11
45,2021Q1,5.49
46,2021Q2,6.42
47,2021Q3,16.48
48,2021Q4,7.16
49,2022Q1,8.77
50,2022Q2,11.01
