,quarter,price,price_diff,price_diff_perc
1,2010Q4,10.1,-4.4,-30.3448275862069
2,2011Q1,6.8,-3.3,-32.67326732673268
3,2011Q2,4.8,-2.0,-29.411764705882355
4,2011Q3,4.3,-0.5,-10.416666666666668
5,2011Q4,2.7,-1.5999999999999996,-37.20930232558139
6,2012Q1,3.8,1.0999999999999996,40.740740740740726
7,2012Q2,4.8,1.0,26.315789473684212
8,2012Q3,4.6,-0.20000000000000018,-4.1666666666666705
9,2012Q4,5.2,0.6000000000000005,13.043478260869579
10,2013Q1,7.8,2.5999999999999996,49.999999999999986
11,2013Q2,9.7,1.8999999999999995,24.35897435897435
12,2013Q3,9.4,-0.29999999999999893,-3.0927835051546286
13,2013Q4,15.5,6.1,64.8936170212766
14,2014Q1,20.4,4.899999999999999,31.612903225806445
15,2014Q2,24.5,4.100000000000001,20.09803921568628
16,2014Q3,19.9,-4.600000000000001,-18.775510204081638
17,2014Q4,30.0,10.100000000000001,50.75376884422111
18,2015Q1,32.8,2.799999999999997,9.333333333333323
19,2015Q2,23.8,-8.999999999999996,-27.439024390243894
20,2015Q3,23.9,0.09999999999999787,0.42016806722688177
21,2015Q4,27.0,3.1000000000000014,12.970711297071135
22,2016Q1,25.0,-2.0,-7.407407407407407
23,2016Q2,24.4,-0.6000000000000014,-2.4000000000000057
24,2016Q3,25.5,1.1000000000000014,4.5081967213114815
25,2016Q4,21.7,-3.8000000000000007,-14.901960784313728
26,2017Q1,19.3,-2.3999999999999986,-11.059907834101375
27,2017Q2,20.0,0.6999999999999993,3.626943005181343
28,2017Q3,22.9,2.8999999999999986,14.499999999999995
29,2017Q4,20.0,-2.8999999999999986,-12.66375545851528
30,2018Q1,21.3,1.3000000000000007,6.500000000000003
31,2018Q2,31.5,10.2,47.88732394366197
32,2018Q3,24.8,-6.699999999999999,-21.269841269841265
33,2018Q4,23.7,-1.1000000000000014,-4.435483870967747
34,2019Q1,27.6,3.900000000000002,16.455696202531655
35,2019Q2,34.2,6.600000000000001,23.91304347826087
36,2019Q3,30.8,-3.400000000000002,-9.941520467836263
37,2019Q4,25.1,-5.699999999999999,-18.506493506493502
38,2020Q1,15.5,-9.600000000000001,-38.24701195219124
39,2020Q2,9.5,-6.0,-38.70967741935484
40,2020Q3,7.1,-2.4000000000000004,-25.263157894736846
41,2020Q4,10.5,3.4000000000000004,47.88732394366198
42,2021Q1,10.2,-0.3000000000000007,-2.857142857142864
43,2021Q2,8.5,-1.6999999999999993,-16.66666666666666
44,2021Q3,25.8,17.3,203.52941176470588
45,2021Q4,15.5,-10.3,-39.922480620155035
46,2022Q1,20.3,4.800000000000001,30.967741935483875
47,2022Q2,12.8,-7.5,-36.94581280788177
