quarter,quarter,change_perc_mean,change_perc_stdv
2010Q3,2010Q3,0.3095348837209299,6.54459717320084
2010Q4,2010Q4,-0.3851515151515153,4.522690908476176
2011Q1,2011Q1,-1.002280701754386,3.890615089795231
2011Q2,2011Q2,-0.5562295081967212,3.8037258768802054
2011Q3,2011Q3,0.3209230769230768,3.932203073293059
2011Q4,2011Q4,-0.6033846153846154,3.558653307837758
2012Q1,2012Q1,0.7293220338983053,3.5552825506836707
2012Q2,2012Q2,0.798548387096774,3.9779275627318325
2012Q3,2012Q3,0.09703124999999999,3.488527992515395
2012Q4,2012Q4,0.14323076923076927,2.33609390041121
2013Q1,2013Q1,0.8863793103448275,2.7003591043037236
2013Q2,2013Q2,0.7695081967213113,2.765626768160343
2013Q3,2013Q3,0.06395833333333334,5.1234262719575066
2013Q4,2013Q4,0.8925806451612904,4.112595979440608
2014Q1,2014Q1,0.5455357142857142,3.3174858605674467
2014Q2,2014Q2,0.46819672131147533,5.802035421067543
2014Q3,2014Q3,-0.18015625000000005,5.389094364588219
2014Q4,2014Q4,0.9945454545454545,3.7069071420040407
2015Q1,2015Q1,0.16321428571428573,0.898157927280978
2015Q2,2015Q2,-0.2868852459016392,3.2727773837031275
2015Q3,2015Q3,0.06492307692307692,3.4542795572471237
2015Q4,2015Q4,0.22621212121212114,2.909790246287398
2016Q1,2016Q1,-0.10050847457627118,2.4618470944204174
2016Q2,2016Q2,0.018387096774193545,3.411877130351804
2016Q3,2016Q3,0.3683076923076923,3.8532594032644822
2016Q4,2016Q4,-0.18446153846153848,3.576978923778255
2017Q1,2017Q1,-0.09983050847457625,4.4662711020474575
2017Q2,2017Q2,0.11693548387096783,3.493756299133734
2017Q3,2017Q3,0.39250000000000007,4.329189960522143
2017Q4,2017Q4,-0.1096923076923077,4.418560982248197
2018Q1,2018Q1,0.1374576271186441,2.4775471694040174
2018Q2,2018Q2,0.7962903225806452,5.741455871195773
2018Q3,2018Q3,-0.2653125,2.7777557280870893
2018Q4,2018Q4,0.007846153846153836,3.974166772854599
2019Q1,2019Q1,0.2827586206896552,1.9925807942002272
2019Q2,2019Q2,0.3840983606557377,2.5778688724404253
2019Q3,2019Q3,-0.1529230769230769,1.2329052618167322
2019Q4,2019Q4,-0.29469696969696973,1.6798344421143867
2020Q1,2020Q1,-0.62135593220339,5.230056522944753
2020Q2,2020Q2,-0.8160655737704918,3.876404381506365
2020Q3,2020Q3,-0.19046153846153843,3.636160591359221
2020Q4,2020Q4,0.6331818181818181,2.8267111409066676
2021Q1,2021Q1,0.04620689655172412,4.440899161200534
2021Q2,2021Q2,-0.3247540983606557,4.115230089378307
2021Q3,2021Q3,1.9289062499999998,6.047346556302508
2021Q4,2021Q4,-0.6332307692307688,5.460550026008228
2022Q1,2022Q1,0.6667241379310347,6.398763418894784
2022Q2,2022Q2,-0.7263333333333334,6.257375029506143
2022Q3,2022Q3,0.14703125,3.9511849457091244
