,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2008Q1,,0,,,
1,2008Q3,,0,,,
2,2008Q4,280941.0,34291,8192849.435711995,,
3,2009Q1,286392.0,35357,8100008.484882767,-92840.95082922745,-1.1461833774927355
4,2009Q2,285840.0,35289,8099974.496301964,-33.98858080338687,-0.00041961342988060425
5,2009Q3,300405.0,37087,8100008.089087821,33.59278585668653,0.0004147253371504913
6,2009Q4,305262.0,26919,11340020.060180541,3240011.9710927205,28.571483594369738
7,2010Q1,315428.0,27816,11339804.42910555,-215.63107499107718,-0.0019015413919981116
8,2010Q2,312316.0,27541,11340038.488072328,234.05896677821875,0.0020640050474644025
9,2010Q3,311129.0,27437,11339760.17786201,-278.3102103173733,-0.002454286562961913
10,2010Q4,290161.0,25588,11339729.560731594,-30.617130417376757,-0.00026999877072378316
11,2011Q1,283981.0,25043,11339735.65467396,6.093942366540432,5.373972156069316e-05
12,2011Q2,282857.0,24944,11339680.88518281,-54.76949115097523,-0.00048298970408012745
13,2011Q3,280922.0,24773,11339845.799862754,164.91467994451523,0.0014542938489208663
14,2011Q4,286295.0,25247,11339763.14017507,-82.65968768298626,-0.0007289366335186972
15,2012Q1,283145.0,24969,11339861.428170932,98.28799586184323,0.0008667477683428502
16,2012Q2,274846.0,24237,11339934.81041383,73.38224289752543,0.0006471134457504653
17,2012Q3,263821.0,23265,11339823.769611003,-111.04080282710493,-0.000979211009651467
18,2012Q4,255425.0,22525,11339622.641509434,-201.12810156866908,-0.0017736754381263663
19,2013Q1,256511.0,22620,11340008.841732979,386.2002235446125,0.003405643054909589
20,2013Q2,258271.0,22776,11339611.872146118,-396.9695868603885,-0.0035007334583953323
21,2013Q3,255793.0,22557,11339850.157379083,238.28523296490312,0.002101308479899497
22,2013Q4,259012.0,20498,12635964.484339936,1296114.3269608524,10.257343858216435
23,2014Q1,260174.0,20590,12635939.776590578,-24.707749357447028,-0.0001955355105697857
24,2014Q2,255418.0,20214,12635698.031067576,-241.74552300199866,-0.0019131948421655487
25,2014Q3,257915.0,20411,12636078.585076675,380.5540090985596,0.003011646426035981
26,2014Q4,257271.0,20360,12636100.196463654,21.61138697899878,0.00017102893015241328
27,2015Q1,258002.0,20418,12636007.444411794,-92.75205186009407,-0.0007340297342188823
28,2015Q2,248299.0,19650,12636081.424936388,73.98052459396422,0.0005854704643479824
29,2015Q3,249067.0,19711,12635939.323220536,-142.10171585157514,-0.0011245837148841065
30,2015Q4,249666.0,19759,12635558.479680145,-380.8435403909534,-0.0030140617923885707
31,2016Q1,244166.0,19323,12636029.60202867,471.12234852463007,0.0037284049132727025
32,2016Q2,244823.0,19375,12636025.806451613,-3.7955770567059517,-3.0037743787829498e-05
33,2016Q3,245629.0,19439,12635886.619682083,-139.18676953017712,-0.001101519614091623
34,2016Q4,245723.0,19446,12636171.963385787,285.3437037039548,0.0022581498932648164
35,2017Q1,240473.0,24203,9935669.131925795,-2700502.8314599916,-27.1798788345578
36,2017Q2,241280.0,24284,9935760.17130621,91.03938041441143,0.000916279970981253
37,2017Q3,237061.0,23859,9935915.168280313,154.99697410315275,0.0015599667617731815
38,2017Q4,240902.0,24246,9935741.978058236,-173.19022207707167,-0.0017431030562140124
39,2018Q1,238689.0,24023,9935853.140740125,111.16268188878894,0.0011188035925469445
40,2018Q2,242369.0,24394,9935598.917766664,-254.22297346033156,-0.0025587080916253018
41,2018Q3,245022.0,24661,9935606.82859576,7.910829095169902,7.962099579465718e-05
42,2018Q4,211681.0,26343,8035569.221425046,-1900037.6071707131,-23.64533930097557
43,2019Q1,212377.0,26429,8035756.176926861,186.95550181437284,0.002326545227332555
44,2019Q2,216057.0,20683,10446115.1670454,2410358.990118539,23.074214208575395
45,2019Q3,211410.0,20238,10446190.335013341,75.167967941612,0.0007195730264426204
46,2019Q4,211415.0,20229,10451085.07588116,4894.740867819637,0.0468347624412286
47,2020Q1,206815.0,19789,10451008.135833038,-76.94004812277853,-0.0007361973804132508
48,2020Q2,206180.0,16700,12346107.784431137,1895099.6485980991,15.349774047719592
49,2020Q3,201712.0,19300,10451398.96373057,-1894708.8207005672,-18.128757951693974
50,2020Q4,194102.0,18572,10451324.574628472,-74.3891020976007,-0.0007117672173169984
51,2021Q1,192998.0,18467,10450966.58905074,-357.9855777323246,-0.0034253824723483343
52,2021Q2,189886.0,18169,10451098.024106996,131.43505625613034,0.00125761959129037
53,2021Q3,190028.0,18182,10451435.485645143,337.4615381471813,0.00322885347769384
54,2021Q4,194326.0,18594,10451005.700763687,-429.7848814558238,-0.004112378212791694
55,2022Q1,196416.0,18794,10450994.998403747,-10.702359940856695,-0.00010240517713855324
56,2022Q2,205239.0,19638,10451115.184845706,120.18644195981324,0.001149986770159089
57,2022Q3,207894.0,19892,10451136.1351297,20.950283993035555,0.00020045939237758824
