quarter,change_perc_mean,change_perc_stdv
2009Q3,6.942857142857143,5.759640365756975
2009Q4,-0.3531818181818182,3.980908345935794
2010Q1,0.3508620689655172,3.4544572196505254
2010Q2,-0.03209677419354837,3.0969917382109364
2010Q3,-0.21015625000000002,3.2437757209121845
2010Q4,0.11287878787878793,3.1837586713488952
2011Q1,-0.5803508771929824,2.9687521217509896
2011Q2,-0.27377049180327867,2.4826774283250646
2011Q3,0.03553846153846153,2.6656097043929456
2011Q4,-0.0966153846153846,2.1937769064753634
2012Q1,0.5122033898305085,2.0543453255331823
2012Q2,0.04419354838709678,3.0036401676976676
2012Q3,-0.08031249999999998,2.4984566466279468
2012Q4,0.40723076923076923,2.666367793748354
2013Q1,0.335,2.648721803621977
2013Q2,0.3534426229508197,3.2651385296012085
2013Q3,-0.07953846153846153,3.2017072744324784
2013Q4,0.1656060606060606,3.081905568756437
2014Q1,0.07803571428571433,3.9905959544194114
2014Q2,0.15262295081967217,3.3646316795152797
2014Q3,0.31265625,3.582002739528833
2014Q4,-0.041818181818181845,2.945860150783134
2015Q1,0.18125000000000005,2.9214928080131792
2015Q2,0.26704918032786884,2.7850406006988457
2015Q3,0.5583076923076923,2.9212077816968365
2015Q4,0.12090909090909094,2.669072859640577
2016Q1,0.3735593220338983,2.618953965120468
2016Q2,0.06725806451612903,1.8163647439681874
2016Q3,-0.2035384615384615,3.0468941311036466
2016Q4,0.05846153846153845,2.8305808981821814
2017Q1,-0.5303389830508475,2.407382299985132
2017Q2,0.5325806451612903,2.217890694496463
2017Q3,0.30515625,2.6292330900597385
2017Q4,-0.23446153846153847,2.6010502871251537
2018Q1,0.29754385964912283,2.921639266320582
2018Q2,-0.6898387096774193,3.406099876251662
2018Q3,0.30828124999999995,3.5977579238149167
2018Q4,-0.13123076923076923,3.5004966199867216
2019Q1,-0.32465517241379305,3.3579349415958504
2019Q2,-0.0014754098360655605,2.6419896770335636
2019Q3,-0.004461538461538478,1.7065389231288706
2019Q4,-0.10469696969696969,3.521214484410378
2020Q1,-0.17220338983050848,3.7288017247833025
2020Q2,0.3075806451612903,3.1282639010117648
2020Q3,-0.011384615384615401,3.158977226157956
2020Q4,0.17772727272727273,2.6156821704448765
2021Q1,0.7948275862068965,3.7127519662286117
2021Q2,-0.3048387096774194,3.0346386837269574
2021Q3,0.3953125,3.5405312885999973
2021Q4,0.09893939393939398,3.385323585846083
2022Q1,0.35258620689655173,3.7421480651573362
2022Q2,-1.2417741935483873,4.03400647942519
2022Q3,0.027031250000000055,2.345922960945324
