,quarter,roa
0,2007Q4,1.49
1,2008Q1,2.45
2,2008Q2,1.07
3,2008Q3,1.43
4,2008Q4,-3.65
5,2009Q1,0.39
6,2009Q2,2.69
7,2009Q3,2.54
8,2009Q4,0.83
9,2010Q1,2.0
10,2010Q2,3.05
11,2010Q3,2.19
12,2010Q4,5.96
13,2011Q1,9.56
14,2011Q2,1.45
15,2011Q3,0.62
16,2011Q4,7.32
17,2012Q1,1.44
18,2012Q2,7.5
19,2012Q3,0.06
20,2012Q4,11.33
21,2013Q1,3.18
22,2013Q2,2.64
23,2013Q3,0.54
24,2013Q4,9.2
25,2014Q1,2.91
26,2014Q2,2.74
27,2014Q3,0.91
28,2014Q4,10.34
29,2015Q1,2.9
30,2015Q2,3.36
31,2015Q3,5.24
32,2015Q4,18.73
33,2016Q1,3.89
34,2016Q2,1.78
35,2016Q3,1.77
36,2016Q4,11.02
37,2017Q1,6.12
38,2017Q2,1.03
39,2017Q3,6.35
40,2017Q4,-1.92
41,2018Q1,8.26
42,2018Q2,17.28
43,2018Q3,1.56
44,2018Q4,0.76
45,2019Q1,2.46
46,2019Q2,2.22
47,2019Q3,10.23
48,2019Q4,10.5
49,2020Q1,10.5
50,2020Q2,4.23
51,2020Q3,7.35
52,2020Q4,6.57
53,2021Q1,10.67
54,2021Q2,6.73
55,2021Q3,3.9
56,2021Q4,11.22
57,2022Q1,9.8
58,2022Q2,8.64
59,2022Q3,11.37
