,date,quarter,price,shares_est,lev,market_cap
0,2008-03-31,2008Q1,16.8,1100013.842746401,0.7789092824303104,18480232558
1,2008-06-30,2008Q2,14.9,1099980.1232359372,0.7865792417202823,16389703836
2,2008-09-30,2008Q3,18.6,1100464.0662235045,0.7832091714139869,20468631632
3,2008-12-31,2008Q4,10.7,1090609.6875251024,0.8282870335877088,11669523657
4,2009-03-31,2009Q1,9.6,1014987.2448979592,0.8274656364004439,9743877551
5,2009-06-30,2009Q2,14.5,1090838.7822540954,0.7555268305071171,15817162343
6,2009-09-30,2009Q3,19.5,1090896.3487280118,0.748179894059539,21272478800
7,2009-12-31,2009Q4,18.4,1100328.3473184968,0.7736109535420432,20246041591
8,2010-03-31,2010Q1,18.1,1100229.9472473962,0.7584773329996238,19914162045
9,2010-06-30,2010Q2,20.0,1100140.098678199,0.6904871953372201,22002801974
10,2010-09-30,2010Q3,20.7,1112577.2038180798,0.725184795012901,23030348119
11,2010-12-31,2010Q4,19.4,1100009.4037991348,0.7049103731674629,21340182434
12,2011-03-31,2011Q1,19.6,1100003.4236023144,0.6386395771347642,21560067103
13,2011-06-30,2011Q2,17.3,1700068.3455128542,0.6145309260396837,29411182377
14,2011-09-30,2011Q3,16.5,1700061.4943117762,0.6097308416886547,28051014656
15,2011-12-30,2011Q4,13.0,1700077.9355732594,0.5406903910455345,22101013162
16,2012-03-30,2012Q1,19.2,1700044.0625688478,0.7118974656321411,32640846001
17,2012-06-29,2012Q2,20.0,1700030.9611216772,0.5941159636090271,34000619222
18,2012-09-28,2012Q3,24.0,1699995.6011085208,0.5376387761097964,40799894427
19,2012-12-28,2012Q4,26.0,1700080.6333382202,0.5886828541268025,44202096467
20,2013-03-29,2013Q1,59.0,1700038.9559797428,0.5435406828866679,100302298403
21,2013-06-28,2013Q2,28.0,3400045.1263537905,0.5280170333571685,95201263538
22,2013-09-30,2013Q3,23.2,3400118.6415542043,0.4962095355181443,78882752484
23,2013-12-31,2013Q4,28.0,3400186.567164179,0.4571638441123117,95205223881
24,2014-03-31,2014Q1,31.3,3400104.8156990623,0.5275354770966333,106423280731
25,2014-06-30,2014Q2,24.6,3399985.415299351,0.571478460216922,83639641216
26,2014-09-30,2014Q3,27.7,3399971.214738054,0.460785203597521,94179202648
27,2014-12-31,2014Q4,28.0,3400130.7811199618,0.4548720935641789,95203661871
28,2015-03-31,2015Q1,31.7,3400145.405737934,0.5357088373802681,107784609362
29,2015-06-30,2015Q2,28.1,3400190.5669366363,0.4977530637912006,95545354931
30,2015-09-30,2015Q3,31.4,3400037.1954621538,0.4064735311559348,106761167938
31,2015-12-31,2015Q4,38.8,3400036.8019137,0.3350786252197036,131921427914
32,2016-03-31,2016Q1,55.8,3400085.5798031664,0.3923652767634622,189724775353
33,2016-06-30,2016Q2,81.0,3400060.06006006,0.551325942338945,275404864865
34,2016-09-30,2016Q3,41.9,4760058.522311632,0.3822272816415363,199446452085
35,2016-12-30,2016Q4,39.0,4760123.119015048,0.3401443073175087,185644801642
36,2017-03-31,2017Q1,32.2,4760241.346459193,0.2766378385067575,153279771356
37,2017-06-30,2017Q2,30.1,4760006.495088089,0.4334705431212262,143276195502
38,2017-09-29,2017Q3,38.0,4759988.419224088,0.2554653595595403,180879559931
39,2017-12-29,2017Q4,34.9,4760095.543778458,0.4652013077061017,166127334478
40,2018-03-30,2018Q1,33.3,4760122.469382654,0.4168618593605087,158512078230
41,2018-06-29,2018Q2,34.0,4760084.081354392,0.300293953031467,161842858766
42,2018-09-28,2018Q3,43.0,4759977.409638554,0.2101563942381516,204679028614
43,2018-12-28,2018Q4,38.9,4760057.114477279,0.3524016220373345,185166221753
44,2019-03-29,2019Q1,43.4,4760018.886855929,0.5550743636073663,206584819690
45,2019-06-28,2019Q2,41.0,4760045.924225029,0.6277563589211796,195161882893
46,2019-09-30,2019Q3,28.9,5236027.840948246,0.2592328966224076,151321204603
47,2019-12-31,2019Q4,29.9,5236200.686824692,0.5137062984138471,156562400536
48,2020-03-31,2020Q1,28.6,5236200.686824692,0.5137062984138471,149755339643
49,2020-06-30,2020Q2,29.4,5236182.445381372,0.5299873353380813,153943763894
50,2020-09-30,2020Q3,32.8,5236083.165660631,0.3578214811520907,171743527834
51,2020-12-31,2020Q4,38.5,5236022.193768673,0.2589700200285624,201586854460
52,2021-03-31,2021Q1,59.9,5236150.046722734,0.5826146145398822,313645387799
53,2021-06-30,2021Q2,58.3,5235862.4609264,0.5788140603537967,305250781472
54,2021-09-30,2021Q3,77.5,5236063.173308231,0.4789604579523503,405794895931
55,2021-12-31,2021Q4,87.0,5236085.546498379,0.217411522853942,455539442545
56,2022-03-31,2022Q1,94.0,5236006.579275283,0.4536731719746982,492184618452
57,2022-06-30,2022Q2,72.0,5236134.243837441,0.5613484286634002,377001665556
