,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
17,2015Q2,1884578,821828,1030649,818150,809180,204409466,19157519,109039169,186041664,7695968,171116285,18367802,11932359,3500258,2245,15843,6.73,4.48,0.4
18,2015Q3,1590881,803701,724955,571254,603089,207977726,30179323,111932445,185237194,3866798,174525648,22740532,16718523,3103589,2213,14213,6.78,2.93,0.29
19,2015Q4,1841778,1102522,652330,486978,448450,221041993,28658950,119372248,197858942,7509486,181565384,23183051,16718524,3633134,1955,14489,7.47,1.95,0.21
20,2016Q1,1768101,922057,882329,706775,705157,228770502,31443729,122226493,204772372,196706675,0,23998130,17140014,4012106,1872,14712,7.64,2.99,0.31
21,2016Q2,1857205,887160,979881,801661,799262,239121501,28565208,139478313,214499964,15419135,190490807,24621537,17140015,4151473,1729,15094,8.62,3.29,0.34
22,2016Q3,2070999,1075937,926242,734690,712312,239817004,24932083,143303849,214082766,17938110,186788644,25734238,17140015,4832797,1674,15776,8.9,2.83,0.3
23,2016Q4,2282639,1289514,862133,640425,695072,256258500,26952799,148687389,229670054,24712976,194812397,26588446,17955606,4699337,1798,15524,7.79,2.66,0.28
24,2017Q1,2406612,1210618,1111942,889659,889659,250066008,21418978,149349878,223758851,30355543,182410148,26307157,17955606,4435016,1881,15360,8.16,3.36,0.35
25,2017Q2,2731954,1323548,1412393,1107918,1107918,276244750,27860139,170396706,248935607,32639222,203309909,27309143,17955606,4762508,2034,15945,10.96,4.13,0.42
26,2017Q3,2834971,1539641,1477757,1194656,1194656,291942720,36696708,174206750,263479200,38487574,211578250,28463520,17955606,5916022,2282,16619,9.53,4.28,0.42
27,2017Q4,3245415,1925432,613634,298182,298182,313877828,53497402,182062458,284276658,46101157,220176022,29601170,18983251,5977328,2015,16305,12.6,1.03,0.1
28,2018Q1,3293335,1622846,1918477,1548876,1548876,316345493,37657981,191261862,285315862,36415087,227017855,31029631,18983251,6311447,2363,17091,14.68,5.11,0.49
29,2018Q2,3503848,1926943,1910987,1491432,1491432,333203019,48793974,202027423,301872094,46107597,234796072,31330925,18983251,6675096,2545,17257,10.3,4.78,0.46
30,2018Q3,3632699,1968078,2185455,1761043,1761043,343850297,44647498,201474976,310642655,58694829,232638438,33207642,21604514,5792386,2716,15371,8.51,5.46,0.52
31,2018Q4,4153615,3215935,1752455,1388550,1388550,362361094,45061628,211474953,328188236,60470881,239964318,34172858,21632348,7123671,3133,15817,6.21,4.12,0.39
32,2019Q1,4134858,2065684,2424141,1932588,1932588,383219253,43249071,226050559,347087833,72809096,242252088,36131421,20595636,8956319,3203,17096,6.99,5.5,0.52
33,2019Q2,4394855,2306749,2451227,1998360,1844523,402264372,52651532,235995611,366738175,68844122,259008944,35526197,20595636,8078630,3257,16810,6.42,5.15,0.47
34,2019Q3,4581535,2292225,2741035,2211146,2211146,397441104,47469375,236407194,359758134,58395320,254130038,37682970,20595636,10219638,3456,16510,6.6,6.04,0.55
35,2019Q4,4888748,3059048,2419714,1926508,1869979,411487576,39691364,247129710,371601762,50314052,272709512,37997848,22718445,10342490,3613,16338,5.76,4.94,0.46
36,2020Q1,4695211,2050501,2195657,1782860,1712251,406802680,47792908,244072014,362818631,69740500,240737125,42009155,25108540,11973446,3432,17421,3.95,4.18,0.42
37,2020Q2,4623996,2433787,2922953,2389663,2262584,421635683,39202383,257054713,375837183,60440379,257378873,43781502,25108540,12282851,3505,18156,4.74,5.27,0.55
38,2020Q3,5164678,2836321,3015439,2423309,2357120,427175324,30609407,263844661,378921330,48014893,269189328,48253994,25108540,14684099,3454,20011,5.72,5.12,0.56
39,2020Q4,5793910,3234848,2554227,2010207,1930705,494982162,47888802,293942764,444882667,50876472,310960354,50099495,28725680,12955988,3329,18066,6.91,3.93,0.42
40,2021Q1,5952036,2803949,4579858,3666332,3552809,510957496,42550511,318677990,457233731,45138386,327926697,53723765,28981841,16238689,3912,19196,7.2,6.84,0.71
41,2021Q2,6562536,3086784,3406408,2730497,2596026,523334486,32592326,325160444,467399715,40341392,343494329,55934771,29272707,16481528,3897,19986,11.12,4.73,0.5
42,2021Q3,6515194,3023716,3898303,3122213,3022176,555594688,50452980,329008232,496747295,65916196,343949438,58847393,39068356,9449436,3733,15575,7.46,5.27,0.56
43,2021Q4,7169788,3462739,4642690,3702395,3526064,607140419,35983193,354797094,544654396,59560384,384692155,62486023,39318356,12915149,3904,16538,7.4,5.81,0.61
44,2022Q1,8385485,3597881,5909673,4726442,4546209,649039794,48938002,405221579,581976246,86402081,390173507,67063548,39318356,17452102,3933,17750,8.38,7.02,0.72
45,2022Q2,8969406,3860555,5986513,4793819,4623202,658274396,57116354,404439406,587367590,62770943,396909793,70906806,39318356,18860755,4221,18767,5.73,6.7,0.71
