,quarter,amihud,ln_amihud
0,2018Q2,0.0028185929908039606,-5.87151745797503
1,2018Q3,0.0596441228633139,-2.8193596623113635
2,2018Q4,0.4025484929669867,-0.9099397099594966
3,2019Q1,0.08544648366956918,-2.4598650210037154
4,2019Q2,0.022527228967362204,-3.793030525117682
5,2019Q3,0.007225638443691723,-4.930119682978789
6,2019Q4,0.008324453971033147,-4.788557834331773
7,2020Q1,0.0088782974704524,-4.724145466660301
8,2020Q2,0.003496119104680222,-5.65610175292472
9,2020Q3,0.0012026964803712355,-6.723189176091466
10,2020Q4,0.0010331884785327017,-6.875105648050697
11,2021Q1,0.00044483575025824977,-7.7178054444756645
12,2021Q2,0.0005395160232750259,-7.524838073475384
13,2021Q3,0.0003817827252843466,-7.8706588931536805
14,2021Q4,0.000267009346038536,-8.228226896286998
15,2022Q1,0.00022595869267439913,-8.395158351174512
16,2022Q2,0.00027484518515181317,-8.199302581905235
17,2022Q3,0.0002129951822283615,-8.454241011156844
