,date,quarter,price,shares_est,market_cap
0,2019-09-30,2019Q3,11.0,3300018.2882223846,36300201170
1,2019-12-31,2019Q4,12.0,3300059.721866735,39600716662
2,2020-03-31,2020Q1,12.6,3299878.787878788,41578472727
3,2020-06-30,2020Q2,12.7,3300121.612230716,41911544475
4,2020-09-30,2020Q3,12.1,3300080.9716599192,39930979757
5,2020-12-31,2020Q4,19.1,3300089.780038905,63031714799
6,2021-03-31,2021Q1,18.7,3497935.9492460783,65411402251
7,2021-06-30,2021Q2,16.1,6797739.927939732,109443612840
8,2021-09-30,2021Q3,17.5,6798164.405426975,118967877095
9,2021-12-31,2021Q4,14.4,7545531.126274114,108655648218
10,2022-03-31,2022Q1,15.2,7545754.600214539,114695469923
11,2022-06-30,2022Q2,11.9,7545943.775100402,89796730924
