,date,quarter,price,shares_est,lev,market_cap
0,2009-09-30,2009Q3,74.8,9999777.925827226,0.2771496284954082,747983388852
1,2009-12-31,2009Q4,63.3,9999803.857469762,0.504348979822447,632987584178
2,2010-03-31,2010Q1,67.0,10000000.0,0.5981495960420306,670000000000
3,2010-06-30,2010Q2,98.5,10000000.0,0.748003676531111,985000000000
4,2010-09-30,2010Q3,43.0,19999827.4969812,0.6270914764578515,859992582370
5,2010-12-31,2010Q4,37.7,19999827.4969812,0.6270914764578515,753993496636
6,2011-03-31,2011Q1,28.5,19999771.19322732,0.5766565112912384,569993479007
7,2011-06-30,2011Q2,15.7,20000304.22878004,0.6218178003847139,314004776392
8,2011-09-30,2011Q3,11.0,19999694.41388583,0.6226086949341383,219996638553
9,2011-12-30,2011Q4,4.6,19999572.51908397,0.6249557658877133,91998033588
10,2012-03-30,2012Q1,7.7,19999817.284852915,0.6122204357144387,153998593093
11,2012-06-29,2012Q2,8.1,20000182.63728236,0.6124122822560177,162001479362
12,2012-09-28,2012Q3,9.5,19999513.233951934,0.6278038526943786,189995375723
13,2012-12-28,2012Q4,4.3,19999700.437361453,0.6116800184592834,85998711881
14,2013-03-29,2013Q1,4.5,20000181.4442966,0.5769613072056374,90000816499
15,2013-06-28,2013Q2,5.5,19999437.1270967,0.546520828381508,109996904199
16,2013-09-27,2013Q3,5.8,20000477.27001551,0.5750995549145386,116002768166
17,2013-12-31,2013Q4,6.8,20000180.22347711,0.5902344935084107,136001225520
18,2014-03-31,2014Q1,9.4,20000300.715703376,0.6092197549296634,188002826728
19,2014-06-30,2014Q2,8.1,19999701.545991763,0.6375456232028507,161997582523
20,2014-09-30,2014Q3,10.1,19999522.18837723,0.645270369796655,201995174103
21,2014-12-31,2014Q4,14.0,20000357.249181304,0.6600702508998311,280005001489
22,2015-03-31,2015Q1,10.4,20000119.402985077,0.6647703727294311,208001241791
23,2015-06-30,2015Q2,12.9,19999524.57360195,0.7039545789834296,257993866999
24,2015-09-30,2015Q3,14.6,20000060.53635208,0.7203886003388803,292000883831
25,2015-12-31,2015Q4,12.6,20000542.00542005,0.7242066270627211,252006829268
26,2016-03-31,2016Q1,12.0,20000178.53954651,0.7248271474058058,240002142475
27,2016-06-30,2016Q2,12.0,20000118.30819284,0.7284330697245054,240001419698
28,2016-09-30,2016Q3,12.0,22448558.40315426,0.5648219798252265,269382700838
29,2016-12-30,2016Q4,13.9,20000234.82446871,0.6079107456054355,278003264060
30,2017-03-31,2017Q1,16.8,20000526.68539326,0.6082037059997917,336008848315
31,2017-06-30,2017Q2,20.0,20000000.0,0.6302245420630914,400000000000
32,2017-09-29,2017Q3,35.3,19999708.913081445,0.6350008599342952,705989724632
33,2017-12-29,2017Q4,12.4,19999825.41899441,0.672028254340617,247997835196
34,2018-03-30,2018Q1,12.8,20000000.0,0.6558448127028585,256000000000
35,2018-06-29,2018Q2,9.8,19999592.407127053,0.6647693161588334,195996005590
36,2018-09-28,2018Q3,9.2,19999708.726552486,0.6672691671264388,183997320284
37,2018-12-28,2018Q4,7.9,20000353.398515727,0.6836906446671567,158002791848
38,2019-03-29,2019Q1,8.5,20000000.0,0.6877439634011503,170000000000
39,2019-06-28,2019Q2,8.0,19999656.101335477,0.6903997786335444,159997248811
40,2019-09-30,2019Q3,8.1,19999713.680352747,0.6827547298319331,161997680811
41,2019-12-31,2019Q4,8.1,19999772.22253858,0.6793938696187555,161998155003
42,2020-03-31,2020Q1,7.5,20000057.21805802,0.6986737120110054,150000429135
43,2020-06-30,2020Q2,6.3,20000113.914677907,0.7002795400167473,126000717662
44,2020-09-30,2020Q3,6.1,19999544.496953823,0.6965454317958574,121997221431
45,2020-12-31,2020Q4,7.4,20000114.364135407,0.7078233812568774,148000846295
46,2021-03-31,2021Q1,8.1,20000171.457964223,0.7024155947296589,162001388810
47,2021-06-30,2021Q2,8.1,20000171.06688715,0.6990920697937387,162001385642
48,2021-09-30,2021Q3,10.3,19999771.84576774,0.699098244977964,205997650011
49,2021-12-31,2021Q4,15.5,20000113.50737798,0.7036713758570304,310001759364
50,2022-03-31,2022Q1,21.5,20000170.8428246,0.7028290306097648,430003673121
51,2022-06-30,2022Q2,23.1,19999545.299533933,0.6992189664419799,461989496419
