,quarter,price,price_diff,price_diff_perc
1,2009Q4,63.3,-11.5,-15.37433155080214
2,2010Q1,67.0,3.700000000000003,5.845181674565565
3,2010Q2,98.5,31.5,47.014925373134325
4,2010Q3,43.0,-55.5,-56.34517766497462
5,2010Q4,37.7,-5.299999999999997,-12.325581395348832
6,2011Q1,28.5,-9.200000000000003,-24.403183023872682
7,2011Q2,15.7,-12.8,-44.91228070175438
8,2011Q3,11.0,-4.699999999999999,-29.936305732484072
9,2011Q4,4.6,-6.4,-58.18181818181818
10,2012Q1,7.7,3.1000000000000005,67.39130434782611
11,2012Q2,8.1,0.39999999999999947,5.194805194805188
12,2012Q3,9.5,1.4000000000000004,17.283950617283956
13,2012Q4,4.3,-5.2,-54.73684210526316
14,2013Q1,4.5,0.20000000000000018,4.651162790697679
15,2013Q2,5.5,1.0,22.22222222222222
16,2013Q3,5.8,0.2999999999999998,5.4545454545454515
17,2013Q4,6.8,1.0,17.24137931034483
18,2014Q1,9.4,2.6000000000000005,38.235294117647065
19,2014Q2,8.1,-1.3000000000000007,-13.82978723404256
20,2014Q3,10.1,2.0,24.691358024691358
21,2014Q4,14.0,3.9000000000000004,38.61386138613862
22,2015Q1,10.4,-3.5999999999999996,-25.71428571428571
23,2015Q2,12.9,2.5,24.038461538461537
24,2015Q3,14.6,1.6999999999999993,13.178294573643406
25,2015Q4,12.6,-2.0,-13.698630136986301
26,2016Q1,12.0,-0.5999999999999996,-4.761904761904759
27,2016Q2,12.0,0.0,0.0
28,2016Q3,12.0,0.0,0.0
29,2016Q4,13.9,1.9000000000000004,15.833333333333336
30,2017Q1,16.8,2.9000000000000004,20.86330935251799
31,2017Q2,20.0,3.1999999999999993,19.047619047619044
32,2017Q3,35.3,15.299999999999997,76.49999999999999
33,2017Q4,12.4,-22.9,-64.87252124645893
34,2018Q1,12.8,0.40000000000000036,3.225806451612906
35,2018Q2,9.8,-3.0,-23.4375
36,2018Q3,9.2,-0.6000000000000014,-6.122448979591851
37,2018Q4,7.9,-1.299999999999999,-14.130434782608685
38,2019Q1,8.5,0.5999999999999996,7.594936708860755
39,2019Q2,8.0,-0.5,-5.882352941176471
40,2019Q3,8.1,0.09999999999999964,1.2499999999999956
41,2019Q4,8.1,0.0,0.0
42,2020Q1,7.5,-0.5999999999999996,-7.407407407407403
43,2020Q2,6.3,-1.2000000000000002,-16.000000000000004
44,2020Q3,6.1,-0.20000000000000018,-3.1746031746031775
45,2020Q4,7.4,1.3000000000000007,21.311475409836078
46,2021Q1,8.1,0.6999999999999993,9.459459459459449
47,2021Q2,8.1,0.0,0.0
48,2021Q3,10.3,2.200000000000001,27.160493827160508
49,2021Q4,15.5,5.199999999999999,50.48543689320387
50,2022Q1,21.5,6.0,38.70967741935484
51,2022Q2,23.1,1.6000000000000014,7.441860465116286
