,quarter,roa
0,2010Q2,3.45
1,2010Q3,1.44
2,2010Q4,1.89
3,2011Q1,1.52
4,2011Q2,1.0
5,2011Q3,3.48
6,2011Q4,2.22
7,2012Q1,1.21
8,2012Q2,1.66
9,2012Q3,1.87
10,2012Q4,2.41
11,2013Q1,1.48
12,2013Q2,1.62
13,2013Q3,1.3
14,2013Q4,0.29
15,2014Q1,0.75
16,2014Q2,0.73
17,2014Q3,1.04
18,2014Q4,0.92
19,2015Q1,1.32
20,2015Q2,1.09
21,2015Q3,1.12
22,2015Q4,1.46
23,2016Q1,1.27
24,2016Q2,1.29
25,2016Q3,1.19
26,2016Q4,1.11
27,2017Q1,2.12
28,2017Q2,1.05
29,2017Q3,0.94
30,2017Q4,0.98
31,2018Q1,1.01
32,2018Q2,1.03
33,2018Q3,1.02
34,2018Q4,0.97
35,2019Q1,0.99
36,2019Q2,1.03
37,2019Q3,1.01
38,2019Q4,0.99
39,2020Q1,0.85
40,2020Q2,0.86
41,2020Q3,0.88
42,2020Q4,0.96
43,2021Q1,0.88
44,2021Q2,0.91
45,2021Q3,-0.83
46,2021Q4,1.3
47,2022Q1,0.87
48,2022Q2,0.91
