,quarter,roa
0,2009Q2,5.6
1,2009Q3,1.52
2,2009Q4,0.31
3,2010Q1,0.73
4,2010Q2,2.04
5,2010Q3,0.4
6,2010Q4,1.9
7,2011Q1,1.11
8,2011Q2,1.34
9,2011Q3,1.79
10,2011Q4,2.2
11,2012Q1,0.76
12,2012Q2,1.62
13,2012Q3,2.53
14,2012Q4,2.85
15,2013Q1,0.95
16,2013Q2,1.76
17,2013Q3,1.84
18,2013Q4,3.01
19,2014Q1,0.69
20,2014Q2,1.24
21,2014Q3,1.32
22,2014Q4,4.6
23,2015Q1,0.78
24,2015Q2,2.16
25,2015Q3,2.28
26,2015Q4,3.81
27,2016Q1,1.14
28,2016Q2,3.15
29,2016Q3,3.05
30,2016Q4,3.71
31,2017Q1,1.47
32,2017Q2,3.38
33,2017Q3,4.17
34,2017Q4,3.27
35,2018Q1,2.19
36,2018Q2,3.39
37,2018Q3,5.19
38,2018Q4,33.29
39,2019Q1,1.05
40,2019Q2,3.03
41,2019Q3,4.76
42,2019Q4,2.74
43,2020Q1,2.42
44,2020Q2,2.61
45,2020Q3,5.58
46,2020Q4,2.77
47,2021Q1,-0.2
48,2021Q2,1.64
49,2021Q3,1.87
50,2021Q4,6.47
51,2022Q1,2.12
52,2022Q2,-1.44
