quarter,quarter,change_perc_mean,change_perc_stdv
2009Q4,2009Q4,-1.2598076923076924,5.229307490006464
2010Q1,2010Q1,0.5663793103448276,4.087254342969842
2010Q2,2010Q2,0.12854838709677416,3.301345898799753
2010Q3,2010Q3,-0.09343750000000003,3.0278696050586613
2010Q4,2010Q4,-0.03227272727272723,2.3488640760061976
2011Q1,2011Q1,-0.30684210526315786,2.620178672952569
2011Q2,2011Q2,0.21836065573770488,2.215923569927348
2011Q3,2011Q3,-0.04861538461538459,2.145357543717274
2011Q4,2011Q4,0.1924615384615385,1.623024790677532
2012Q1,2012Q1,-0.025084745762711868,1.0976014176396984
2012Q2,2012Q2,0.1237096774193548,2.810976280945103
2012Q3,2012Q3,-0.189375,2.1530752277865113
2012Q4,2012Q4,0.24169230769230765,1.9208653398523683
2013Q1,2013Q1,-0.323448275862069,2.0991364571410625
2013Q2,2013Q2,0.37266666666666665,1.6638538750485645
2013Q3,2013Q3,0.026666666666666637,2.366769510676244
2013Q4,2013Q4,0.16038461538461538,3.075110686060484
2014Q1,2014Q1,0.6008928571428571,3.7646674496552164
2014Q2,2014Q2,0.19901639344262295,3.2720710591907145
2014Q3,2014Q3,0.5801562499999999,3.873685129580735
2014Q4,2014Q4,-0.14166666666666666,3.2024709610565174
2015Q1,2015Q1,0.7882142857142859,3.9820849299845915
2015Q2,2015Q2,-0.03295081967213113,4.656659512376619
2015Q3,2015Q3,0.6430769230769229,4.507743657819884
2015Q4,2015Q4,0.5790909090909091,5.7726017936915985
2016Q1,2016Q1,0.5625423728813559,5.399879817698481
2016Q2,2016Q2,1.6841935483870965,3.5088415483041175
2016Q3,2016Q3,0.5899999999999999,4.036958167977469
2016Q4,2016Q4,-0.10569230769230771,1.9301562187673185
2017Q1,2017Q1,0.1455932203389831,2.130898524409962
2017Q2,2017Q2,0.27483870967741936,1.8345676597359737
2017Q3,2017Q3,-0.05671875,0.8651361112977707
2017Q4,2017Q4,-0.03923076923076924,2.9851425362180715
2018Q1,2018Q1,-0.30305084745762717,2.599756125324655
2018Q2,2018Q2,0.5325806451612902,2.2624076363604044
2018Q3,2018Q3,0.11531250000000004,2.6639831549767727
2018Q4,2018Q4,-0.7564615384615387,4.293864238207101
2019Q1,2019Q1,1.130344827586207,3.1378470468673547
2019Q2,2019Q2,0.13213114754098362,3.1269773023129424
2019Q3,2019Q3,-0.17707692307692316,2.697914543608708
2019Q4,2019Q4,0.26318181818181813,1.4450522046368683
2020Q1,2020Q1,-0.31813559322033896,1.7743803916863305
2020Q2,2020Q2,0.1520967741935484,1.2732469621196043
2020Q3,2020Q3,0.0,0.0
2020Q4,2020Q4,0.0,0.0
2021Q1,2021Q1,-0.2139655172413793,1.2876606554921057
2021Q2,2021Q2,-0.005000000000000008,2.49801675433093
2021Q3,2021Q3,0.9946031746031748,4.336777019934842
2021Q4,2021Q4,0.0,0.0
2022Q1,2022Q1,0.0,0.0
2022Q2,2022Q2,0.0,0.0
2022Q3,2022Q3,0.0,0.0
