,timestamp,delta_volume,date,note
0,1533834000,50000000,2018-08-10,"Niêm yết cổ phiếu lần đầu - 50,000,000 CP"
1,1536080400,50000000,2018-09-05,"Giao dịch lần đầu - 50,000,000 CP"
2,1553187600,30000000,2019-03-22,"Niêm yết cổ phiếu bổ sung - 30,000,000 CP"
3,1554138000,30000000,2019-04-02,"Giao dịch bổ sung - 30,000,000 CP"
4,1612112400,15999908,2021-02-01,"Niêm yết cổ phiếu bổ sung - 15,999,908 CP"
5,1612717200,15999908,2021-02-08,"Giao dịch bổ sung - 15,999,908 CP"
6,1638118800,105599649,2021-11-29,"Niêm yết cổ phiếu bổ sung - 105,599,649 CP"
7,1638464400,98533953,2021-12-03,"Giao dịch bổ sung - 98,533,953 CP"
8,1666198800,4185702,2022-10-20,"Giao dịch bổ sung - 4,185,702 CP"
9,1689786000,1439997,2023-07-20,"Giao dịch bổ sung - 1,439,997 CP"
10,1705856400,1439997,2024-01-22,"Giao dịch bổ sung - 1,439,997 CP"
