quarter,change_perc_mean,change_perc_stdv
2018Q1,-4.5649999999999995,5.629285668968767
2018Q2,-0.5648387096774194,4.720038115272433
2018Q3,0.27328125000000003,5.314960333644484
2018Q4,-0.10507692307692314,4.7976495296775665
2019Q1,0.11551724137931035,3.1264789748852104
2019Q2,0.07475409836065572,5.048545535286169
2019Q3,-0.028615384615384605,1.830193702968245
2019Q4,-0.15384615384615385,1.9384253373451188
2020Q1,0.08101694915254239,4.214671703546231
2020Q2,0.5609677419354839,3.1349142847473273
2020Q3,0.6441538461538461,3.967106507073076
2020Q4,1.7201587301587302,3.5352020027439464
2021Q1,0.008928571428571364,3.0004652236680833
2021Q2,0.6878333333333334,2.1336712148565304
2021Q3,1.728888888888889,5.0448303501355465
2021Q4,1.0516923076923077,3.7431848777272743
2022Q1,-0.19632653061224492,1.7085211610697508
2022Q2,-0.4914516129032258,2.2184449189186655
2022Q3,-0.16062500000000002,1.6440695491796213
