,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2016Q3,,0.0,,,,
1,2017Q1,,0.0,,,,
2,2017Q2,,0.0,,,,
3,2017Q3,11359787.0,10755.0,1056233100.8833101,,,0.8666573176254118
4,2018Q1,10287744.0,9832.0,1046353132.628153,-9879968.255157113,-0.9442288599396013,0.8733480173392272
5,2018Q2,10489813.0,10025.0,1046365386.5336658,12253.905512809753,0.0011710923995110092,0.8691826749371313
6,2018Q3,,0.0,,,,
7,2019Q1,10425280.0,9744.0,1069917898.1937603,,,0.8668575097420731
8,2019Q2,10713341.0,10013.0,1069943173.8739638,25275.680203557014,0.002362338563462289,0.8637726825522892
9,2019Q3,11649670.0,10888.0,1069954996.3262308,11822.452266931534,0.0011049485546144272,0.8463656717322939
10,2019Q4,12116893.0,11325.0,1069924326.7108167,-30669.6154140234,-0.002866521925742969,0.8422703619885857
11,2020Q1,11688519.0,10924.0,1069985261.8088613,60935.098044514656,0.005694947418387891,0.8463985266786882
12,2020Q2,12759816.0,11925.0,1070005534.591195,20272.78233373165,0.001894642754486036,0.8290878852701719
13,2020Q3,13597223.0,12708.0,1069973481.27164,-32053.319555044174,-0.002995711586884332,0.8152999672387248
14,2020Q4,15119255.0,14131.0,1069935248.7438964,-38232.52774357796,-0.0035733496759231863,0.7918578716686879
15,2021Q1,15754243.0,14724.0,1069970320.5650638,35071.821167469025,0.003277831215817948,0.7835820132696827
16,2021Q2,16317464.0,15250.0,1069997639.3442622,27318.779198408127,0.0025531625672697913,0.7718332500049627
17,2021Q3,16780535.0,14936.0,1123495915.9078736,53498276.56361139,4.76176867277533,0.7621702820271169
18,2021Q4,17363807.0,15456.0,1123434717.9089026,-61197.99897098541,-0.005447401437343496,0.7493032526510414
19,2022Q1,18252917.0,16247.0,1123463839.4780574,29121.56915473938,0.002592123407217875,0.7414691074398616
20,2022Q2,18442882.0,16416.0,1123469907.4074075,6067.929350137711,0.0005401060865208629,0.7472748800483611
