,date,quarter,price,shares_est,lev,market_cap
0,2018-03-30,2018Q1,16.3,1046353132.628153,0.8733480173392272,17055556061839
1,2018-06-29,2018Q2,13.2,1046365386.5336658,0.8691826749371313,13812023102244
2,2018-09-28,2018Q3,13.7,1046365386.5336658,0.8691826749371313,14335205795511
3,2018-12-28,2018Q4,10.7,1069917898.1937604,0.8668575097420731,11448121510673
4,2019-03-29,2019Q1,12.0,1069917898.1937604,0.8668575097420731,12839014778325
5,2019-06-28,2019Q2,10.2,1069943173.8739638,0.8637726825522892,10913420373514
6,2019-09-30,2019Q3,10.4,1069954996.3262308,0.8463656717322939,11127531961793
7,2019-12-31,2019Q4,9.6,1069924326.7108167,0.8422703619885857,10271273536424
8,2020-03-31,2020Q1,9.5,1069985261.8088613,0.8463985266786882,10164859987184
9,2020-06-30,2020Q2,10.5,1070005534.591195,0.8290878852701719,11235058113208
10,2020-09-30,2020Q3,11.5,1069973481.27164,0.8152999672387248,12304695034624
11,2020-12-31,2020Q4,17.5,1069935248.7438964,0.7918578716686879,18723866853018
12,2021-03-31,2021Q1,17.3,1069970320.5650638,0.7835820132696827,18510486545776
13,2021-06-30,2021Q2,17.5,1069997639.3442622,0.7718332500049627,18724958688525
14,2021-09-30,2021Q3,28.4,1123495915.9078736,0.7621702820271169,31907284011784
15,2021-12-31,2021Q4,39.2,1123434717.9089026,0.7493032526510414,44038640942029
16,2022-03-31,2022Q1,35.3,1123463839.4780574,0.7414691074398616,39658273533575
17,2022-06-30,2022Q2,26.2,1123469907.4074075,0.7472748800483611,29434911574074
