,quarter,roa
0,2007Q1,0.42
1,2007Q2,2.26
2,2007Q3,1.22
3,2007Q4,0.64
4,2008Q1,0.79
5,2008Q2,0.28
6,2008Q3,0.47
7,2008Q4,1.32
8,2009Q1,1.58
9,2009Q2,1.74
10,2009Q3,1.5
11,2009Q4,0.56
12,2010Q1,0.19
13,2010Q2,-1.17
14,2010Q3,0.03
15,2010Q4,1.05
16,2011Q1,0.09
17,2011Q2,-0.79
18,2011Q3,-0.12
19,2011Q4,-0.55
20,2012Q1,0.67
21,2012Q2,0.16
22,2012Q3,2.08
23,2012Q4,0.01
24,2013Q1,0.75
25,2013Q2,0.3
26,2013Q3,0.07
27,2013Q4,1.33
28,2014Q1,0.09
29,2014Q2,0.13
30,2014Q3,0.11
31,2014Q4,0.16
32,2015Q1,0.23
33,2015Q2,-0.21
34,2015Q3,-0.66
35,2015Q4,0.84
36,2016Q1,-1.1
37,2016Q2,0.42
38,2016Q3,0.2
39,2016Q4,2.81
40,2017Q1,0.66
41,2017Q2,1.21
42,2017Q3,0.69
43,2017Q4,1.44
44,2018Q1,0.48
45,2018Q2,0.93
46,2018Q3,0.02
47,2018Q4,2.52
48,2019Q1,0.74
49,2019Q2,1.51
50,2019Q3,0.42
51,2019Q4,1.01
52,2020Q1,-0.39
53,2020Q2,0.64
54,2020Q3,0.32
55,2020Q4,1.45
56,2021Q1,0.35
57,2021Q2,0.37
58,2021Q3,0.09
59,2021Q4,0.72
60,2022Q1,0.05
61,2022Q2,-1.05
